Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
37403,0.00,-0.78,14.70,14.36,13.76,196,0.26,714,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
37472,0.00,-0.78,14.70,14.36,13.60,196,0.26,712,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
37540,0.00,-0.78,14.70,14.36,13.68,196,0.26,717,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
37609,0.00,-0.78,14.70,14.36,13.60,196,0.26,711,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
37679,0.00,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
37748,0.00,-0.78,14.70,14.36,13.60,196,0.26,704,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
37817,0.00,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
37886,0.00,-0.78,14.70,14.36,13.68,196,0.26,709,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
37955,0.00,-0.78,14.70,14.36,13.60,196,0.26,709,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
38024,0.00,-0.78,14.70,14.36,13.52,196,0.26,700,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
38093,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
38162,0.00,-0.78,14.70,14.36,13.68,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
38231,0.00,-0.78,14.70,14.36,13.60,196,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,15.00
38300,0.00,-0.78,14.70,14.36,13.68,196,0.26,703,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,15.00
38369,0.00,-0.78,14.70,14.36,13.52,196,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,15.00
38438,0.00,-0.78,14.70,14.36,13.68,196,0.26,704,16.50,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
38507,0.00,-0.78,14.70,14.36,13.60,196,0.26,696,17.00,1.17,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
38576,0.00,-0.78,14.70,14.36,13.76,196,0.27,687,17.50,1.17,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
38645,0.00,-0.78,14.70,14.36,13.60,196,0.27,684,17.50,1.18,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
38714,0.00,-0.78,14.70,14.36,13.60,196,0.27,694,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
38783,0.00,-0.78,14.70,14.36,13.68,196,0.27,692,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
38852,0.00,-0.78,14.70,14.36,13.60,196,0.27,692,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
38921,0.00,-0.78,14.70,14.36,13.68,196,0.26,701,17.00,1.20,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
38990,0.00,-0.78,14.70,14.36,13.60,196,0.27,691,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
39059,0.00,-0.78,14.70,14.36,13.60,196,0.27,691,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.90
39128,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.20,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.90
39197,0.00,-0.78,14.70,14.36,13.68,196,0.26,716,16.50,1.21,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
39265,0.00,-0.78,14.70,14.36,13.60,196,0.26,714,17.00,1.22,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
39335,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.22,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.70
39406,0.00,-0.78,14.70,14.36,13.60,196,0.26,714,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
39473,0.00,-0.78,14.70,14.36,13.76,196,0.26,713,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
39542,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
39611,0.00,-0.78,14.70,14.36,13.68,196,0.26,719,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
39680,0.00,-0.78,14.70,14.36,13.68,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
39748,0.00,-0.78,14.70,14.36,13.68,196,0.25,720,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
39818,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
39887,0.00,-0.78,14.70,14.36,13.68,196,0.26,718,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
39956,0.00,-0.78,14.70,14.36,13.60,196,0.26,719,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
40025,0.00,-0.78,14.70,14.36,13.52,196,0.26,713,17.00,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
40094,0.00,-0.78,14.70,14.36,13.68,196,0.26,718,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
40163,0.00,-0.78,14.70,14.36,13.60,196,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
40232,0.00,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
40301,0.00,-0.78,14.70,14.36,13.60,196,0.27,708,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
40370,0.78,-0.78,14.70,14.36,13.60,196,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
40440,0.78,-0.78,14.70,14.36,13.60,196,0.27,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
40508,0.78,-0.78,14.70,14.36,13.68,196,0.27,683,17.50,1.16,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
40577,0.78,-0.78,14.70,14.36,13.68,196,0.27,675,18.00,1.15,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
40645,0.78,-0.78,14.70,14.36,13.60,196,0.27,681,17.50,1.15,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.90
40714,0.78,-0.78,14.70,14.36,13.60,196,0.27,684,18.00,1.17,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.90
40784,0.78,-0.78,14.70,14.36,13.68,196,0.27,687,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
40853,0.78,-0.78,14.70,14.36,13.60,196,0.27,683,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
40922,0.78,-0.78,14.70,14.36,13.68,196,0.27,686,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
40991,0.78,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.90
41060,0.78,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.20,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.80
41129,0.78,-0.78,14.70,14.36,13.76,196,0.26,702,17.00,1.22,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
41199,0.78,-0.78,14.70,14.36,13.60,196,0.26,706,16.50,1.21,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
41267,0.00,-0.78,14.70,14.36,13.60,196,0.26,712,16.50,1.22,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
41336,0.00,-0.78,14.70,14.36,13.68,196,0.26,724,16.00,1.21,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
41405,0.00,-0.78,14.70,14.36,13.68,196,0.26,715,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
41474,0.00,-0.78,14.70,14.36,13.68,196,0.25,724,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
41543,0.00,-0.78,14.70,14.36,13.68,196,0.26,723,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
41612,0.00,-0.78,14.70,14.36,13.68,196,0.26,710,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
41681,0.00,-0.78,14.70,14.36,13.68,196,0.26,702,16.50,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
41750,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
41819,0.00,-0.78,14.70,14.36,13.52,196,0.26,713,17.00,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
41888,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
41957,0.00,-0.78,14.70,14.36,13.60,196,0.26,702,17.00,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
42026,0.00,-0.78,14.70,14.36,13.76,196,0.26,713,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
42095,0.00,-0.78,14.70,14.36,13.68,196,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
42165,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
42233,0.00,-0.78,14.70,14.36,13.68,196,0.26,718,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42298,0.00,-0.78,14.70,14.36,13.60,196,0.26,718,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42370,0.00,-0.78,14.70,14.36,13.60,196,0.26,715,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
42433,0.00,-0.78,14.70,14.36,13.68,196,0.26,709,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
42508,0.00,-0.78,14.70,14.36,13.60,196,0.26,715,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
42579,0.00,-0.78,14.70,14.36,13.60,196,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
42647,0.00,-0.78,14.70,14.36,13.76,196,0.27,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42714,0.00,-0.78,14.70,14.36,13.60,196,0.27,691,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42782,0.00,-0.78,14.70,14.36,13.76,196,0.27,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
42846,0.00,-0.78,14.70,14.36,13.68,196,0.27,703,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42923,0.00,-0.78,14.70,14.36,13.76,196,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
42982,0.00,-0.78,14.70,14.36,13.68,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
43062,0.00,-0.78,14.70,14.36,13.68,196,0.27,703,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
43131,0.00,-0.78,14.70,14.36,13.68,196,0.26,695,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
43199,0.00,-0.78,14.70,14.36,13.76,196,0.27,696,17.00,1.17,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
43265,0.00,-0.78,14.70,14.36,13.60,196,0.27,691,17.50,1.18,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
43357,0.00,-0.78,14.59,14.36,13.76,196,0.26,705,17.00,1.20,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
43408,0.00,-0.78,14.70,14.36,13.52,196,0.26,700,17.00,1.20,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
43475,0.00,-0.78,14.59,14.36,13.60,196,0.26,698,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
43545,0.00,-0.78,14.59,14.36,13.68,196,0.26,712,16.50,1.21,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
43612,0.00,-0.78,14.59,14.36,13.60,196,0.26,714,16.50,1.22,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
43679,0.00,-0.78,14.59,14.36,13.76,196,0.26,721,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
43746,0.00,-0.78,14.59,14.36,13.68,196,0.26,716,16.50,1.24,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
43814,0.00,-0.78,14.59,14.36,13.60,196,0.25,727,16.00,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
43883,0.00,-0.78,14.59,14.36,13.68,196,0.26,728,16.00,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
43958,0.00,-0.78,14.59,14.36,13.68,196,0.26,737,16.00,1.25,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.60
44028,0.00,-0.78,14.59,14.36,13.60,196,0.25,736,16.00,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
44095,0.00,-0.78,14.59,14.36,13.68,196,0.26,727,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44162,0.00,-0.78,14.59,14.36,13.68,196,0.26,724,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44229,0.00,-0.78,14.59,14.36,13.60,196,0.26,724,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44295,0.00,-0.78,14.70,14.36,13.68,196,0.26,717,16.50,1.22,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.60
44369,0.00,-0.78,14.70,14.36,13.68,196,0.26,724,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.60
44441,0.00,-0.78,14.70,14.36,13.60,196,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.60
44511,0.00,-0.78,14.70,14.36,13.68,196,0.26,716,17.00,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.60
44579,0.00,-0.78,14.70,14.36,13.68,196,0.26,709,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.60
44645,0.00,-0.78,14.70,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44712,0.00,-0.78,14.70,14.36,13.68,196,0.26,710,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44784,0.00,-0.78,14.70,14.36,13.60,196,0.26,707,17.00,1.18,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44858,0.00,-0.78,14.70,14.36,13.60,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44922,0.00,-0.78,14.70,14.36,13.60,196,0.27,700,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
44994,0.00,-0.78,14.70,14.36,13.68,196,0.27,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
45062,0.00,-0.78,14.70,14.36,13.68,196,0.27,695,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
45128,0.00,-0.78,14.70,14.36,13.68,196,0.27,694,17.00,1.18,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
45194,0.00,-0.78,14.70,14.36,13.60,196,0.27,699,17.50,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
45270,0.00,-0.78,14.70,14.36,13.68,196,0.27,692,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
45328,0.00,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.20,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.80
45406,0.00,-0.78,14.70,14.36,13.68,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.80
45477,0.00,-0.78,14.70,14.36,13.68,196,0.26,703,17.00,1.19,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.70
45546,0.00,-0.78,14.59,14.36,13.52,196,0.26,701,17.00,1.20,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.70
45614,0.00,-0.78,14.70,14.36,13.76,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.70
45681,0.00,-0.78,14.59,14.36,13.60,196,0.26,706,17.00,1.22,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
45745,0.00,-0.78,14.70,14.36,13.68,196,0.26,708,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
45812,-0.78,-0.78,14.59,14.36,13.60,196,0.26,714,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
45887,-0.78,-0.78,14.59,14.36,13.68,196,0.26,721,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
45961,-0.78,-0.78,14.59,14.36,13.60,196,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
46028,-0.78,-0.78,14.59,14.36,13.68,196,0.26,713,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
46093,-0.78,-0.78,14.70,14.36,13.60,196,0.26,709,16.50,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
46160,-0.78,-0.78,14.70,14.36,13.68,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
46228,-0.78,-0.78,14.70,14.36,13.68,196,0.26,722,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
46304,-0.78,-0.78,14.70,14.36,13.60,196,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
46374,0.00,-0.78,14.70,14.36,13.76,196,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
46443,0.00,-0.78,14.70,14.36,13.60,196,0.26,714,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
46510,0.00,-0.78,14.70,14.36,13.76,196,0.26,721,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
46580,0.00,-0.78,14.70,14.36,13.68,196,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.60
46644,0.00,-0.78,14.70,14.36,13.68,196,0.26,715,16.50,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
46710,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,17.00,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
46786,0.00,-0.78,14.70,14.36,13.76,196,0.26,718,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
46857,0.00,-0.78,14.70,14.36,13.68,196,0.26,710,17.00,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
46925,0.00,-0.78,14.70,14.36,13.68,196,0.26,710,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
46993,0.00,-0.78,14.70,14.36,13.68,196,0.27,710,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
47060,0.00,-0.78,14.70,14.36,13.68,196,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
47126,0.00,-0.78,14.70,14.36,13.68,196,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
47192,0.00,-0.78,14.70,14.36,13.60,196,0.26,700,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
47271,0.00,-0.78,14.70,14.36,13.52,196,0.27,700,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
47340,0.00,-0.78,14.70,14.36,13.76,196,0.27,702,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
47409,0.00,-0.78,14.70,14.36,13.68,196,0.27,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
47478,0.00,-0.78,14.70,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
47547,0.00,-0.78,14.70,14.36,13.60,196,0.26,697,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
47615,0.00,-0.78,14.70,14.36,13.60,196,0.27,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
47684,0.00,-0.78,14.70,14.36,13.68,196,0.27,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
47754,0.00,-0.78,14.70,14.36,13.60,196,0.26,705,17.00,1.19,104,0,0.00,6.38,-7.84,3.11,3.14,0,1,0,14.70
47823,0.00,-0.78,14.70,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.84,3.11,3.14,0,1,0,14.70
47891,0.00,-0.78,14.70,14.36,13.68,196,0.26,697,17.00,1.21,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.70
47961,0.00,-0.78,14.70,14.36,13.60,196,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.80
48030,0.00,-0.78,14.70,14.36,13.76,196,0.26,717,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
48099,0.00,-0.78,14.70,14.36,13.60,196,0.26,728,16.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
48168,0.00,-0.78,14.70,14.36,13.68,196,0.26,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
48237,0.00,-0.78,14.70,14.36,13.68,198,0.25,729,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
48305,0.00,-0.78,14.70,14.36,13.68,198,0.26,726,16.50,1.24,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
48375,0.00,-0.78,14.70,14.36,13.60,198,0.26,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
48444,0.00,-0.78,14.70,14.36,13.76,198,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
48515,-0.78,-0.78,14.70,14.36,13.60,198,0.26,723,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
48581,-0.78,-0.78,14.70,14.36,13.68,198,0.26,723,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
48650,-0.78,-0.78,14.70,14.36,13.68,198,0.26,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
48719,-0.78,-0.78,14.59,14.36,13.68,198,0.26,718,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
48789,-0.78,-0.78,14.70,14.36,13.68,198,0.26,717,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
48858,-0.78,-0.78,14.59,14.36,13.68,198,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
48926,-0.78,-0.78,14.70,14.36,13.68,198,0.26,712,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
48995,-0.78,-0.78,14.70,14.36,13.52,198,0.26,718,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49065,-0.78,-0.78,14.70,14.36,13.68,198,0.26,726,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
49134,-0.78,-0.78,14.70,14.36,13.60,198,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
49203,-0.78,-0.78,14.70,14.36,13.68,198,0.26,708,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49272,-0.78,-0.78,14.70,14.36,13.60,198,0.27,710,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49341,-0.78,-0.78,14.70,14.36,13.68,198,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49410,-0.78,-0.78,14.70,14.36,13.68,198,0.26,715,17.00,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49479,-0.78,-0.78,14.70,14.36,13.60,198,0.26,711,17.00,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
49548,-0.78,-0.78,14.70,14.36,13.60,198,0.26,712,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
49617,-0.78,-0.78,14.70,14.36,13.68,198,0.26,708,16.50,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
49686,-0.78,-0.78,14.70,14.36,13.60,198,0.26,707,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
49755,-0.78,-0.78,14.70,14.36,13.60,198,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
49824,-0.78,-0.78,14.70,14.36,13.76,198,0.27,697,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
49893,-0.78,-0.78,14.70,14.36,13.60,198,0.27,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
