Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
36437,0.00,-4.69,14.59,14.36,13.60,203,0.24,1731,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.50
36506,0.00,-4.69,14.59,14.36,13.76,203,0.24,1724,28.50,2.96,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.50
36575,0.00,-4.69,14.59,14.36,13.60,203,0.24,1726,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.60
36644,0.00,-4.69,14.59,14.36,13.68,203,0.24,1726,28.50,2.97,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
36712,0.00,-4.69,14.59,14.36,13.52,203,0.24,1725,28.50,2.97,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
36782,0.00,-4.69,14.59,14.36,13.68,203,0.24,1734,28.50,2.98,100,0,0.00,5.08,-9.29,6.77,6.67,0,0,0,14.70
36851,0.00,-4.69,14.59,14.36,13.68,203,0.24,1734,28.50,2.98,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.70
36920,0.00,-4.69,14.59,14.36,13.68,203,0.24,1732,28.50,2.99,100,0,0.00,5.08,-9.29,6.77,6.67,0,0,0,14.60
36988,0.00,-4.69,14.59,14.36,13.60,203,0.23,1739,28.50,2.98,100,0,0.00,5.08,-9.29,6.77,6.67,0,0,0,14.60
37058,0.00,-4.69,14.59,14.36,13.52,203,0.23,1732,28.50,2.97,100,0,0.00,5.08,-9.29,6.73,6.67,0,0,0,14.60
37127,0.78,-4.69,14.59,14.36,13.68,203,0.24,1724,28.50,2.96,100,0,0.00,5.08,-9.29,6.77,6.67,0,0,0,14.50
37195,0.78,-4.69,14.59,14.36,13.60,203,0.24,1728,28.50,2.98,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
37265,0.78,-4.69,14.59,14.36,13.68,203,0.24,1730,28.50,2.97,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
37334,0.78,-4.69,14.59,14.36,13.52,203,0.23,1733,28.50,2.98,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
37403,0.78,-4.69,14.59,14.36,13.68,203,0.23,1732,28.50,2.97,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.60
37472,0.78,-4.69,14.59,14.36,13.68,203,0.23,1726,28.50,2.97,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.70
37540,0.78,-4.69,14.59,14.36,13.68,203,0.23,1726,28.50,2.96,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.70
37610,0.78,-4.69,14.59,14.36,13.68,203,0.23,1727,28.50,2.97,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.70
37679,0.78,-4.69,14.59,14.36,13.60,203,0.24,1726,28.50,2.97,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.60
37748,0.78,-4.69,14.59,14.36,13.68,203,0.23,1735,28.50,2.99,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.60
37817,0.78,-4.69,14.59,14.36,13.68,203,0.23,1738,28.50,2.99,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
37886,0.78,-4.69,14.59,14.36,13.68,203,0.23,1738,28.50,2.98,100,1,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
37955,0.78,-4.69,14.59,14.36,13.68,203,0.23,1738,28.50,2.99,100,1,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.50
38024,0.78,-4.69,14.59,14.36,13.68,203,0.23,1739,28.50,2.99,100,1,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38093,1.56,-4.69,14.59,14.36,13.68,203,0.23,1742,28.50,2.98,100,1,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38162,1.56,-4.69,14.59,14.36,13.68,203,0.23,1733,28.50,2.97,100,1,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38231,1.56,-4.69,14.59,14.36,13.60,203,0.23,1735,28.50,2.99,100,1,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38300,1.56,-4.69,14.59,14.36,13.60,203,0.23,1736,28.50,2.98,100,2,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38369,1.56,-4.69,14.59,14.36,13.52,203,0.23,1740,28.50,3.00,100,2,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
38438,1.56,-4.69,14.59,14.36,13.60,203,0.23,1743,28.50,3.00,100,2,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
38507,1.56,-4.69,14.59,14.36,13.68,203,0.23,1749,28.50,3.01,100,2,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.70
38576,1.56,-4.69,14.59,14.36,13.60,203,0.23,1748,29.00,3.00,100,3,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
38644,1.56,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.98,100,3,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
38714,1.56,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.99,100,3,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
38783,1.56,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.97,100,3,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
38852,1.56,-4.69,14.59,14.36,13.68,203,0.23,1728,28.50,2.97,100,4,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
38921,1.56,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.99,100,4,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
38990,1.56,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.98,100,5,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39059,2.34,-4.69,14.70,14.36,13.60,203,0.23,1741,28.50,2.99,100,5,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39128,2.34,-4.69,14.70,14.36,13.60,203,0.23,1732,28.50,2.98,100,5,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39196,2.34,-4.69,14.70,14.36,13.68,203,0.23,1735,28.50,2.98,100,5,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.70
39266,2.34,-4.69,14.59,14.36,13.68,203,0.23,1733,28.50,2.98,100,6,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39335,2.34,-4.69,14.59,14.36,13.60,203,0.23,1741,28.50,3.00,100,6,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39404,2.34,-4.69,14.59,14.36,13.60,203,0.23,1742,28.50,3.00,100,6,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.50
39473,2.34,-4.69,14.59,14.36,13.60,203,0.23,1740,28.50,2.99,100,7,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.60
39543,2.34,-4.69,14.59,14.36,13.60,203,0.23,1739,28.50,2.99,100,7,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.60
39611,2.34,-4.69,14.59,14.36,13.68,203,0.23,1728,28.50,2.97,100,7,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
39680,2.34,-4.69,14.59,14.36,13.52,203,0.23,1729,28.50,2.97,100,8,0.00,5.08,-9.29,6.76,6.67,0,0,0,14.50
39749,2.34,-4.69,14.59,14.36,13.68,203,0.23,1729,28.50,2.98,100,8,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.50
39818,2.34,-4.69,14.59,14.36,13.60,203,0.23,1731,28.50,2.98,100,8,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.50
39887,2.34,-4.69,14.59,14.36,13.60,203,0.23,1732,28.50,2.98,100,9,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
39956,2.34,-4.69,14.59,14.36,13.60,203,0.23,1734,28.50,2.99,100,9,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.50
40026,2.34,-4.69,14.59,14.36,13.60,203,0.23,1732,28.50,2.98,100,9,0.00,5.08,-9.29,6.69,6.67,0,0,0,14.60
40095,2.34,-4.69,14.59,14.36,13.60,203,0.23,1736,28.50,2.97,100,10,0.00,5.22,-9.14,6.69,6.67,0,0,0,14.50
40163,2.34,-4.69,14.59,14.36,13.60,203,0.23,1728,28.50,2.98,100,10,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
40232,2.34,-4.69,14.59,14.36,13.52,201,0.23,1721,28.50,2.95,100,10,0.00,5.22,-9.14,6.69,6.67,0,0,0,14.50
40301,2.34,-4.69,14.59,14.36,13.68,201,0.24,1716,28.00,2.96,100,11,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40370,2.34,-4.69,14.59,14.36,13.68,201,0.23,1722,28.50,2.97,100,11,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40439,2.34,-4.69,14.59,14.36,13.60,201,0.23,1723,28.50,2.95,100,11,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40509,2.34,-4.69,14.59,14.36,13.76,201,0.23,1724,28.50,2.97,100,11,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40577,2.34,-4.69,14.59,14.36,13.60,201,0.23,1722,28.50,2.96,100,12,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.50
40646,2.34,-4.69,14.59,14.36,13.68,201,0.23,1724,28.50,2.96,100,12,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40715,2.34,-4.69,14.59,14.36,13.68,201,0.23,1717,28.50,2.95,100,12,0.00,5.22,-9.14,6.69,6.67,0,0,0,14.50
40784,2.34,-4.69,14.59,14.36,13.68,201,0.23,1722,28.50,2.96,100,13,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40853,2.34,-4.69,14.59,14.36,13.68,201,0.23,1724,28.50,2.96,100,13,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
40922,2.34,-4.69,14.47,14.36,13.60,201,0.24,1722,28.50,2.96,100,13,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.40
40991,2.34,-4.69,14.47,14.36,13.52,201,0.23,1722,28.50,2.94,100,14,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.50
41059,2.34,-4.69,14.47,14.36,13.68,201,0.23,1731,28.50,2.95,100,14,0.00,5.37,-9.00,6.70,6.67,0,0,0,14.50
41128,2.34,-4.69,14.59,14.36,13.76,201,0.23,1726,28.50,2.95,100,14,0.00,5.22,-9.14,6.74,6.67,0,0,0,14.50
41198,2.34,-4.69,14.59,14.36,13.60,201,0.23,1738,28.50,2.94,100,14,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.40
41267,1.56,-4.69,14.59,14.36,13.76,201,0.23,1740,28.50,2.94,100,15,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.50
41336,1.56,-4.69,14.47,14.36,13.68,201,0.23,1738,28.50,2.94,100,15,0.00,5.22,-9.14,6.74,6.67,0,0,0,14.50
41405,1.56,-4.69,14.59,14.36,13.76,201,0.24,1724,28.50,2.92,100,15,0.00,5.37,-9.00,6.70,6.67,0,0,0,14.40
41474,1.56,-4.69,14.59,14.36,13.60,201,0.24,1730,28.50,2.94,100,16,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
41544,1.56,-4.69,14.59,14.36,13.68,201,0.24,1724,28.50,2.92,100,16,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.50
41612,1.56,-4.69,14.47,14.36,13.60,201,0.24,1718,28.00,2.91,100,16,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.50
41681,1.56,-4.69,14.47,14.36,13.52,201,0.24,1712,28.00,2.91,100,17,0.00,5.37,-9.00,6.77,6.67,0,0,0,14.50
41750,0.78,-4.69,14.47,14.36,13.68,201,0.24,1715,28.00,2.91,100,17,0.00,5.37,-9.00,6.74,6.67,0,0,0,14.50
41819,0.78,-4.69,14.47,14.36,13.52,201,0.24,1703,28.00,2.89,100,17,0.00,5.37,-9.00,6.78,6.67,0,0,0,14.50
41888,0.78,-4.69,14.47,14.36,13.68,201,0.24,1714,28.50,2.91,100,17,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.40
41957,0.78,-4.69,14.47,14.36,13.52,201,0.24,1708,28.50,2.89,100,18,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.40
42027,0.00,-4.69,14.47,14.36,13.76,201,0.24,1712,28.50,2.90,100,18,0.00,5.51,-8.85,6.78,6.67,0,0,0,14.50
42095,0.00,-4.69,14.47,14.36,13.60,201,0.24,1707,28.50,2.89,100,18,0.00,5.51,-8.85,6.78,6.67,0,0,0,14.50
42164,0.00,-4.69,14.47,14.36,13.76,201,0.24,1706,28.50,2.89,100,18,0.00,5.51,-8.85,6.78,6.67,0,0,0,14.50
42233,-0.78,-4.69,14.47,14.36,13.60,201,0.24,1707,28.50,2.91,100,19,0.00,5.51,-8.85,6.78,6.67,0,0,0,14.50
42302,-0.78,-4.69,14.47,14.36,13.76,201,0.24,1683,28.00,2.89,100,19,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.50
42371,-0.78,-4.69,14.36,14.36,13.68,201,0.24,1676,28.00,2.89,100,19,0.00,5.66,-8.71,6.78,6.67,0,0,0,14.40
42441,-1.56,-4.69,14.36,14.36,13.68,201,0.24,1656,28.00,2.85,100,19,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.40
42509,-1.56,-4.69,14.47,14.36,13.76,201,0.25,1652,28.00,2.84,100,19,0.00,5.66,-8.71,6.79,6.67,0,0,0,14.50
42578,-1.56,-4.69,14.36,14.36,13.60,201,0.25,1638,27.50,2.82,100,20,0.00,5.66,-8.71,6.79,6.67,0,0,0,14.50
42647,-2.34,-4.69,14.47,14.36,13.68,201,0.25,1642,27.50,2.80,100,20,0.00,5.66,-8.71,6.78,6.67,0,0,0,14.50
42716,-2.34,-4.69,14.36,14.36,13.60,201,0.25,1649,27.00,2.78,100,20,0.00,5.80,-8.56,6.79,6.67,0,0,0,14.60
42785,-3.12,-4.69,14.36,14.36,13.68,201,0.25,1634,27.00,2.76,100,20,0.00,5.80,-8.56,6.79,6.67,0,0,0,14.50
42854,-3.12,-4.69,14.36,14.36,13.60,201,0.25,1627,27.00,2.75,100,20,0.00,5.80,-8.56,6.79,6.67,0,0,0,14.50
42923,-3.12,-4.69,14.36,14.36,13.76,201,0.25,1606,27.00,2.74,100,21,0.00,5.95,-8.42,6.82,6.67,0,0,0,14.50
42993,-2.34,-4.69,14.47,14.36,13.52,201,0.26,1583,26.50,2.72,100,21,0.00,5.95,-8.42,6.82,6.67,0,0,0,14.50
43061,-3.12,-4.69,14.47,14.36,13.68,201,0.26,1592,26.50,2.74,100,21,0.00,5.95,-8.42,6.79,6.67,0,0,0,14.50
43130,-3.12,-4.69,14.47,14.36,13.60,201,0.26,1595,26.50,2.70,100,21,0.00,5.95,-8.42,6.82,6.67,0,0,0,14.70
43199,-3.91,-4.69,14.36,14.36,13.60,201,0.26,1592,26.50,2.70,100,21,0.00,6.09,-8.27,6.82,6.67,0,0,0,14.60
43268,-3.91,-4.69,14.36,14.36,13.68,201,0.26,1587,27.00,2.68,100,21,0.00,6.09,-8.27,6.86,6.67,0,0,0,14.50
43337,-4.69,-4.69,14.36,14.36,13.60,201,0.26,1565,27.00,2.69,100,20,0.00,6.09,-8.27,6.83,6.67,0,0,0,14.50
43407,-3.91,-4.69,14.47,14.36,13.68,201,0.26,1554,26.50,2.69,100,19,0.00,6.09,-8.27,6.83,6.67,0,0,0,14.50
43476,-3.91,-4.69,14.47,14.36,13.60,201,0.26,1572,26.50,2.68,100,17,0.00,6.09,-8.27,6.87,6.67,0,0,0,14.60
43544,-3.12,-4.69,14.59,14.36,13.60,201,0.26,1586,26.50,2.68,100,15,0.00,5.95,-8.42,6.87,6.67,0,0,0,14.60
43613,-3.12,-4.69,14.59,14.36,13.60,201,0.26,1586,26.50,2.68,100,13,0.00,5.95,-8.42,6.83,6.67,0,0,0,14.30
43683,-2.34,-4.69,14.70,14.36,13.68,201,0.26,1602,27.00,2.73,100,10,0.00,5.95,-8.42,6.83,6.67,0,0,0,14.70
43751,-0.78,-4.69,14.81,14.36,13.52,201,0.25,1605,27.00,2.77,100,7,0.00,5.80,-8.56,6.87,6.67,0,0,0,14.70
43820,0.00,-4.69,15.04,14.36,13.68,201,0.26,1606,27.00,2.77,100,7,0.00,5.80,-8.56,6.87,6.67,0,0,0,15.00
43892,0.78,-4.69,15.04,14.36,13.60,201,0.25,1628,27.00,2.80,100,5,0.00,5.80,-8.56,6.87,6.67,0,0,0,15.00
43958,1.56,-4.69,15.16,14.36,13.68,201,0.25,1652,27.50,2.80,100,4,0.00,5.66,-8.71,6.87,6.67,0,0,0,15.00
44028,2.34,-4.69,15.16,14.36,13.68,201,0.25,1675,27.50,2.84,100,3,0.00,5.51,-8.85,6.90,6.67,0,0,0,15.20
44097,2.34,-4.69,15.04,14.36,13.52,201,0.25,1685,27.50,2.86,100,3,0.00,5.51,-8.85,6.91,6.67,0,0,0,15.20
44165,2.34,-4.69,14.93,14.36,13.68,201,0.24,1702,28.00,2.88,100,2,0.00,5.51,-8.85,6.91,6.67,0,0,0,15.00
44235,2.34,-4.69,14.81,14.36,13.60,201,0.24,1712,28.50,2.90,100,1,0.00,5.37,-9.00,6.91,6.67,0,0,0,15.00
44303,2.34,-4.69,14.70,14.36,13.76,201,0.24,1724,28.50,2.92,100,1,0.00,5.37,-9.00,6.91,6.67,0,0,0,14.80
44373,2.34,-4.69,14.70,14.36,13.60,201,0.24,1733,28.50,2.94,100,0,0.00,5.37,-9.00,6.88,6.67,0,0,0,14.90
44441,1.56,-4.69,14.59,14.36,13.68,201,0.24,1743,28.50,2.96,100,0,0.00,5.37,-9.00,6.88,6.67,0,0,0,14.90
44510,1.56,-4.69,14.59,14.36,13.60,201,0.23,1760,29.00,2.98,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.30
44579,1.56,-4.69,14.47,14.36,13.68,201,0.23,1765,29.00,2.98,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.50
44648,1.56,-4.69,14.47,14.36,13.68,201,0.23,1765,29.00,2.99,100,0,0.00,5.22,-9.14,6.88,6.67,0,0,0,14.50
44717,0.78,-4.69,14.47,14.36,13.60,201,0.23,1772,29.00,2.99,100,0,0.00,5.22,-9.14,6.91,6.67,0,0,0,14.40
44786,0.78,-4.69,14.47,14.36,13.52,201,0.24,1763,29.00,2.98,100,0,0.00,5.22,-9.14,6.91,6.67,0,0,0,14.50
44855,0.78,-4.69,14.47,14.36,13.52,201,0.24,1772,29.00,3.00,100,0,0.00,5.08,-9.29,6.92,6.67,0,0,0,14.50
44924,0.78,-4.69,14.47,14.36,13.60,201,0.23,1780,29.00,3.01,100,0,0.00,5.08,-9.29,6.92,6.67,0,0,0,14.50
44994,0.78,-4.69,14.59,14.36,13.60,201,0.24,1780,29.00,3.01,100,0,0.00,5.08,-9.29,6.92,6.67,0,0,0,14.50
45062,0.78,-4.69,14.59,14.36,13.60,201,0.23,1789,29.50,3.03,100,0,0.00,5.08,-9.29,6.88,6.67,0,0,0,14.50
45132,0.78,-4.69,14.59,14.36,13.68,201,0.23,1791,29.50,3.02,100,0,0.00,5.08,-9.29,6.88,6.67,0,0,0,14.50
45200,0.78,-4.69,14.59,14.36,13.68,201,0.23,1789,29.00,3.04,100,0,0.00,5.08,-9.29,6.88,6.67,0,0,0,14.50
45270,0.78,-4.69,14.59,14.36,13.68,201,0.23,1783,29.50,3.06,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
45339,0.78,-4.69,14.59,14.36,13.68,201,0.23,1780,29.50,3.07,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
45408,0.78,-4.69,14.59,14.36,13.60,201,0.23,1778,29.50,3.05,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
45477,0.78,-4.69,14.59,14.36,13.60,201,0.23,1779,29.50,3.06,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.50
45545,0.78,-4.69,14.59,14.36,13.60,201,0.23,1779,29.50,3.05,100,0,0.00,4.93,-9.43,6.84,6.67,0,0,0,14.50
45614,0.78,-4.69,14.59,14.36,13.68,201,0.23,1776,29.50,3.05,100,0,0.00,4.93,-9.43,6.81,6.67,0,0,0,14.50
45683,0.78,-4.69,14.59,14.36,13.60,201,0.23,1764,29.50,3.04,100,0,0.00,5.08,-9.29,6.85,6.67,0,0,0,14.50
45752,0.78,-4.69,14.59,14.36,13.60,201,0.23,1775,29.50,3.05,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
45822,0.78,-4.69,14.59,14.36,13.68,201,0.23,1774,29.50,3.05,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.50
45891,0.78,-4.69,14.59,14.36,13.60,201,0.23,1776,29.50,3.06,100,0,0.00,5.08,-9.29,6.81,6.67,0,0,0,14.60
45960,1.56,-4.69,14.59,14.36,13.68,201,0.23,1790,29.50,3.03,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
46028,1.56,-4.69,14.59,14.36,13.60,201,0.23,1794,29.50,3.04,100,0,0.00,4.93,-9.43,6.77,6.67,0,0,0,14.70
46098,1.56,-4.69,14.59,14.36,13.60,201,0.23,1786,29.50,3.03,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.70
46166,1.56,-4.69,14.59,14.36,13.60,201,0.23,1788,29.50,3.03,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
46235,1.56,-4.69,14.59,14.36,13.60,201,0.23,1793,29.50,3.03,100,0,0.00,4.93,-9.43,6.78,6.67,0,0,0,14.60
46305,1.56,-4.69,14.59,14.36,13.60,201,0.23,1790,29.50,3.03,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
46374,1.56,-4.69,14.59,14.36,13.60,201,0.23,1786,29.50,3.02,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
46443,1.56,-4.69,14.59,14.36,13.68,201,0.23,1786,29.50,3.02,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
46512,1.56,-4.69,14.59,14.36,13.68,201,0.23,1773,29.00,3.00,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.50
46581,2.34,-4.69,14.59,14.36,13.68,201,0.23,1780,29.00,3.02,100,0,0.00,5.08,-9.29,6.78,6.67,0,0,0,14.60
46650,2.34,-4.69,14.59,14.36,13.68,201,0.23,1764,29.50,3.05,100,0,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.60
46719,2.34,-4.69,14.70,14.36,13.60,201,0.23,1774,29.50,3.06,100,1,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.50
46787,2.34,-4.69,14.59,14.36,13.60,201,0.23,1771,29.50,3.05,100,1,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.50
46857,2.34,-4.69,14.59,14.36,13.60,201,0.23,1774,29.50,3.06,100,1,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.50
46926,2.34,-4.69,14.59,14.36,13.60,201,0.23,1771,29.50,3.05,100,1,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.80
46995,2.34,-4.69,14.59,14.36,13.52,201,0.23,1774,29.50,3.06,100,1,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.50
47064,2.34,-4.69,14.59,14.36,13.68,201,0.23,1775,29.50,3.06,100,2,0.00,5.08,-9.29,6.74,6.67,0,0,0,14.50
47132,2.34,-4.69,14.59,14.36,13.60,201,0.23,1777,29.50,3.05,100,2,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.50
47202,2.34,-4.69,14.59,14.36,13.60,201,0.23,1778,29.50,3.06,100,3,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
47270,2.34,-4.69,14.59,14.36,13.60,201,0.22,1772,29.50,3.06,100,3,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
47340,2.34,-4.69,14.59,14.36,13.68,201,0.23,1787,29.50,3.05,100,3,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
47409,2.34,-4.69,14.59,14.36,13.60,201,0.23,1781,29.50,3.02,100,3,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
47478,2.34,-4.69,14.59,14.36,13.36,201,0.22,1791,29.50,3.02,100,4,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
47547,2.34,-4.69,14.59,14.36,13.44,199,0.23,1785,29.50,3.02,100,4,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
47616,3.12,-4.69,14.59,14.36,13.68,199,0.23,1779,29.50,3.00,100,4,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
47685,3.12,-4.69,14.59,14.36,13.68,199,0.23,1776,29.50,3.01,100,5,0.00,5.08,-9.29,6.75,6.67,0,0,0,14.60
47753,3.12,-4.69,14.59,14.36,13.60,199,0.23,1778,29.50,3.00,100,5,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.60
47823,3.12,-4.69,14.59,14.36,13.68,199,0.23,1773,29.00,3.00,100,5,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.50
47892,3.12,-4.69,14.59,14.36,13.60,199,0.23,1776,29.00,3.01,100,6,0.00,5.08,-9.29,6.76,6.67,0,0,0,14.60
47961,3.12,-4.69,14.59,14.36,13.68,199,0.23,1776,29.00,3.00,100,6,0.00,5.08,-9.29,6.76,6.67,0,0,0,14.60
48030,3.12,-4.69,14.59,14.36,13.68,199,0.23,1773,29.00,3.00,100,6,0.00,5.08,-9.29,6.76,6.67,0,0,0,14.60
48099,3.12,-4.69,14.59,14.36,13.52,199,0.23,1780,29.00,3.02,100,7,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
48168,3.12,-4.69,14.59,14.36,13.68,199,0.23,1781,29.00,3.02,100,7,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.70
48236,3.12,-4.69,14.59,14.36,13.68,199,0.23,1782,29.00,3.02,100,7,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.70
48306,3.12,-4.69,14.59,14.36,13.68,199,0.23,1758,29.00,3.00,100,8,0.00,5.08,-9.29,6.68,6.67,0,0,0,14.50
48375,3.12,-4.69,14.59,14.36,13.60,199,0.23,1763,29.00,3.03,100,8,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
48444,3.12,-4.69,14.59,14.36,13.68,199,0.23,1756,29.00,3.02,100,8,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
48513,3.12,-4.69,14.59,14.36,13.44,199,0.23,1760,29.00,3.02,100,8,0.00,5.08,-9.29,6.76,6.67,0,0,0,14.50
48582,3.12,-4.69,14.59,14.36,13.68,199,0.23,1749,29.00,3.01,100,9,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
48651,3.12,-4.69,14.59,14.36,13.60,199,0.23,1748,29.00,3.01,100,9,0.00,5.08,-9.29,6.72,6.67,0,0,0,14.50
48720,3.12,-4.69,14.59,14.36,13.60,199,0.23,1752,29.00,3.00,100,10,0.00,5.08,-9.29,6.73,6.67,0,0,0,14.50
