Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
613837,0.78,8.59,3,14.51,13.60,8,14.56,185,0.83,0.84,2255,-5.00,0.99,4,0.5000,33.00,93,0,-5.00,23,15.82,30.98,36.08,14.40
613941,0.78,8.59,3,14.51,13.76,8,14.56,185,0.83,0.83,2262,-5.00,0.99,4,0.5000,33.00,93,0,-5.00,23,15.82,31.24,36.08,14.50
614045,0.78,8.59,3,14.51,13.60,8,14.56,185,0.83,0.82,2262,-5.00,0.99,4,0.5000,33.00,93,0,-5.00,23,15.82,30.96,36.08,14.80
614149,1.56,8.59,3,14.51,12.48,8,14.56,185,0.83,0.83,2267,-5.00,0.99,4,0.5000,33.00,93,0,-5.00,23,15.96,31.38,36.08,15.00
614253,2.34,8.59,3,14.51,12.80,8,14.56,185,0.83,0.83,2261,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.82,31.10,36.47,14.30
614358,1.56,8.59,3,14.51,13.76,8,14.56,185,0.83,0.82,2232,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,30.96,36.08,14.20
614462,1.56,8.59,3,14.51,13.60,8,14.56,185,0.83,0.84,2231,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.38,36.47,14.50
614566,1.56,8.59,3,14.51,13.60,8,14.56,185,0.84,0.83,2297,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,30.84,36.47,14.30
614670,0.78,8.59,3,14.51,13.68,8,14.56,185,0.83,0.83,2302,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.24,36.86,14.30
614774,1.56,8.59,3,14.51,13.60,8,14.56,185,0.83,0.83,2240,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.24,37.25,14.30
614878,1.56,8.59,3,14.51,13.68,8,14.56,185,0.83,0.84,2262,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.52,37.25,14.60
614982,1.56,8.59,3,14.51,13.60,8,14.56,185,0.84,0.84,2263,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.38,37.25,14.90
615086,1.56,8.59,3,14.51,13.60,8,14.56,185,0.83,0.83,2269,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.52,37.25,14.70
615190,1.56,8.59,3,14.51,13.60,8,14.56,185,0.84,0.83,2270,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.38,37.25,14.10
615294,1.56,8.59,3,14.51,13.76,8,14.56,185,0.84,0.83,2276,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.51,37.25,14.40
615399,1.56,8.59,3,14.51,13.68,8,14.56,185,0.83,0.83,2274,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.24,37.25,14.30
615503,1.56,8.59,3,14.51,13.52,8,14.56,183,0.83,0.83,2260,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.65,37.65,14.30
615607,1.56,8.59,3,14.51,13.68,8,14.56,183,0.84,0.84,2258,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.79,37.65,14.50
615711,1.56,8.59,3,14.51,13.68,8,14.56,183,0.84,0.85,2261,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.65,37.65,14.40
615815,1.56,8.59,3,14.51,13.52,8,14.56,183,0.84,0.84,2264,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.65,37.65,14.60
615919,1.56,8.59,3,14.51,13.68,8,14.56,183,0.84,0.85,2266,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,31.65,37.65,14.70
616023,1.56,8.59,3,14.51,13.60,8,14.56,183,0.84,0.85,2264,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,23,15.96,32.07,38.04,14.50
616127,1.56,8.59,3,14.51,14.00,8,14.56,183,0.84,0.85,2270,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,15.96,32.07,38.43,14.50
616231,1.56,8.59,3,14.51,13.60,8,14.56,183,0.84,0.85,2285,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,15.96,32.35,38.82,14.40
616335,2.34,8.59,3,14.51,13.68,8,14.56,183,0.84,0.85,2286,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,15.96,32.49,39.22,14.30
616439,2.34,8.59,3,14.51,13.68,8,14.56,183,0.85,0.86,2356,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,15.96,32.63,40.00,14.40
616543,1.56,8.59,3,14.51,13.60,8,14.56,183,0.85,0.87,2361,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,15.96,33.04,40.39,14.30
616647,2.34,8.59,3,14.51,13.68,8,14.56,183,0.85,0.86,2310,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,16.11,32.21,40.00,14.40
616751,2.34,8.59,3,14.51,13.68,8,14.56,183,0.85,0.86,2314,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,16.11,32.49,40.39,14.60
616855,2.34,8.59,3,14.51,13.68,8,14.56,183,0.85,0.85,2320,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,16.11,32.76,40.00,14.40
616959,3.12,8.59,3,14.51,13.76,8,14.56,183,0.85,0.86,2368,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,23,16.11,32.49,40.39,16.20
617063,2.34,8.59,3,14.51,13.60,8,14.56,183,0.85,0.84,2308,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,23,16.11,32.63,40.00,14.60
617167,3.12,8.59,3,14.51,13.52,8,14.56,183,0.85,0.86,2309,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,23,16.11,32.90,40.39,14.80
617271,3.12,8.59,3,14.51,13.68,8,14.56,183,0.85,0.85,2312,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,23,16.11,32.76,40.00,14.30
617375,3.12,8.59,3,14.51,13.68,8,14.56,183,0.85,0.86,2317,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.11,33.04,40.00,14.50
617479,3.12,8.59,3,14.51,13.84,8,14.56,183,0.85,0.85,2317,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,32.76,40.00,14.40
617583,3.91,8.59,3,14.51,13.68,8,14.56,183,0.85,0.86,2315,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.04,40.78,14.30
617687,3.91,8.59,3,14.51,13.76,8,14.56,183,0.85,0.85,2321,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,32.76,40.39,14.40
617792,3.91,8.59,3,14.51,13.68,8,14.56,183,0.85,0.80,2322,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.18,40.78,14.40
617896,4.69,8.59,3,14.51,13.76,8,14.56,183,0.85,0.85,2323,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.32,40.78,14.40
618000,3.91,9.38,3,14.51,13.68,8,14.56,183,0.85,0.85,2323,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,32.90,40.78,14.40
618103,4.69,9.38,3,14.51,13.76,8,14.56,183,0.85,0.85,2326,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.18,40.78,14.40
618208,3.91,9.38,3,14.51,13.60,8,14.56,183,0.85,0.91,2330,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.32,40.78,14.40
618312,3.91,9.38,3,14.51,13.68,8,14.56,183,0.85,0.85,2334,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.46,40.78,14.30
618416,4.69,9.38,3,14.51,13.68,8,14.56,183,0.86,0.86,2354,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.11,33.60,41.18,14.50
618519,4.69,9.38,3,14.51,13.76,8,14.56,183,0.86,0.85,2358,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,33.46,41.18,14.60
618624,3.91,9.38,3,14.51,13.76,8,14.56,183,0.86,0.85,2358,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.11,33.60,41.18,14.40
618728,3.91,9.38,3,14.51,13.60,8,14.56,183,0.86,0.86,2365,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,33.46,41.18,14.50
618832,4.69,9.38,3,14.51,13.60,8,14.56,183,0.86,0.86,2366,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,33.46,41.18,14.50
618936,4.69,9.38,3,14.51,13.68,8,14.56,185,0.86,0.85,2365,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,33.60,41.18,15.70
619040,4.69,9.38,3,14.51,13.68,8,14.56,185,0.86,0.86,2367,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,34.44,41.18,14.80
619144,4.69,9.38,3,14.51,13.76,8,14.56,185,0.86,0.86,2417,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.30,41.18,14.60
619248,4.69,9.38,3,14.51,13.76,8,14.56,185,0.86,0.87,2419,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.16,41.18,14.50
619352,4.69,9.38,3,14.51,13.52,8,14.56,185,0.86,0.86,2424,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.44,41.18,14.50
619456,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.85,2360,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.16,41.18,14.40
619560,3.91,9.38,3,14.51,13.68,8,14.56,185,0.86,0.86,2362,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,33.74,41.18,14.40
619664,4.69,9.38,3,14.51,13.76,8,14.56,185,0.86,0.86,2315,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.16,41.18,14.60
619768,4.69,9.38,3,14.51,13.60,8,14.56,185,0.86,0.87,2320,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,34.02,41.18,14.30
619872,4.69,9.38,3,14.51,13.60,8,14.56,185,0.86,0.87,2386,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,24,16.25,34.57,41.18,14.50
619976,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.88,2386,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.57,41.18,14.40
620080,4.69,9.38,3,14.51,13.76,8,14.56,185,0.87,0.88,2373,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.57,41.18,14.40
620184,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.86,2374,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.16,41.18,14.50
620288,4.69,9.38,3,14.51,13.28,8,14.56,185,0.87,0.87,2374,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.57,41.18,14.40
620392,4.69,9.38,3,14.51,13.76,8,14.56,185,0.87,0.87,2375,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.30,40.78,14.30
620496,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.87,2401,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.71,40.78,14.40
620600,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.87,2401,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,34.71,40.78,14.50
620704,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.87,2405,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,34.99,40.78,14.40
620808,4.69,9.38,3,14.51,13.68,8,14.56,185,0.87,0.88,2391,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,34.99,40.78,14.50
620912,4.69,9.38,3,14.51,13.60,8,14.56,185,0.88,0.87,2391,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,35.54,40.78,14.50
621016,4.69,9.38,3,14.51,13.68,8,14.56,185,0.88,0.88,2390,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,24,16.40,35.40,40.78,14.30
621120,4.69,9.38,3,14.51,13.60,8,14.55,185,0.88,0.87,2416,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,35.13,40.39,14.50
621224,3.91,9.38,3,14.51,13.68,8,14.56,185,0.88,0.89,2422,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,35.27,39.22,14.40
621328,4.69,9.38,3,14.51,13.68,8,14.56,185,0.88,0.87,2421,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.25,35.13,39.22,14.50
621432,3.91,9.38,3,14.51,13.76,8,14.56,185,0.88,0.89,2406,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,35.40,39.22,14.40
621536,3.91,9.38,3,14.51,13.60,8,14.55,185,0.88,0.88,2409,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,35.40,39.22,14.50
621640,3.91,9.38,3,14.51,13.68,8,14.55,185,0.88,0.87,2411,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,24,16.40,35.27,39.22,14.50
621744,3.91,9.38,3,14.51,13.68,8,14.56,185,0.88,0.87,2429,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,25,16.40,35.27,39.22,14.50
621848,3.91,9.38,3,14.51,13.68,8,14.56,185,0.87,0.88,2433,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,25,16.40,35.68,39.61,14.40
621952,3.91,9.38,3,14.51,13.84,8,14.56,185,0.88,0.88,2481,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,25,16.40,35.26,40.39,14.50
622056,3.91,9.38,3,14.51,13.60,8,14.55,185,0.88,0.88,2482,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,25,16.40,35.95,40.78,14.50
622160,3.91,9.38,3,14.51,13.68,8,14.55,185,0.88,0.90,2422,-5.00,0.99,4,0.5000,33.00,91,0,-5.00,25,16.40,35.54,41.18,14.50
622264,3.91,9.38,3,14.51,13.68,8,14.55,185,0.89,0.88,2376,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,25,16.40,35.81,41.18,14.50
622369,3.91,10.16,3,14.51,13.60,8,14.55,185,0.88,0.89,2448,-5.00,0.99,4,0.5000,33.50,91,0,-5.00,25,16.40,35.54,37.25,14.40
622472,3.12,10.16,3,14.51,13.76,8,14.55,185,0.88,0.86,2432,-5.00,0.99,4,0.5000,34.00,91,0,-5.00,25,16.11,34.85,31.37,14.30
622577,2.34,10.16,3,14.51,13.68,8,14.55,185,0.87,0.86,2426,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.99,31.76,14.50
622680,2.34,10.16,3,14.51,13.60,8,14.55,185,0.87,0.86,2429,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,34.99,32.16,14.50
622784,2.34,10.16,3,14.51,13.68,8,14.56,185,0.87,0.88,2430,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,34.99,32.55,14.50
622888,2.34,10.16,3,14.51,13.60,8,14.56,185,0.87,0.87,2433,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.99,32.16,14.50
622993,2.34,10.16,3,14.51,13.76,8,14.55,185,0.87,0.85,2480,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.85,32.16,14.50
623096,2.34,10.16,3,14.51,13.68,8,14.55,185,0.86,0.86,2423,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.85,32.16,14.50
623200,2.34,10.16,3,14.51,13.68,8,14.55,185,0.86,0.86,2377,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.43,32.16,14.50
623304,2.34,10.16,3,14.51,13.76,8,14.55,185,0.86,0.88,2382,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,35.12,32.55,14.60
623408,3.12,10.16,3,14.51,13.60,8,14.55,185,0.86,0.86,2490,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,34.43,32.16,14.60
623513,2.34,10.16,3,14.51,13.68,8,14.55,185,0.86,0.85,2494,-5.00,0.99,4,0.5000,34.50,90,0,-5.00,25,15.96,34.57,31.37,14.50
623616,2.34,10.16,3,14.51,13.68,8,14.55,185,0.86,0.86,2427,-5.00,0.99,4,0.5000,34.50,90,0,-5.00,25,15.82,34.99,31.37,14.30
623720,2.34,10.16,3,14.51,13.52,8,14.55,185,0.86,0.85,2384,-5.00,0.99,4,0.5000,34.50,90,0,-5.00,25,15.82,35.12,31.37,14.50
623824,2.34,10.16,3,14.51,13.76,8,14.55,185,0.86,0.87,2444,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.82,34.99,31.37,14.50
623929,2.34,10.16,3,14.51,13.76,8,14.55,185,0.86,0.86,2488,-5.00,0.99,4,0.5000,34.50,90,0,-5.00,25,15.82,34.99,31.37,14.40
624032,1.56,10.16,3,14.51,13.76,8,14.55,185,0.86,0.86,2428,-5.00,0.99,4,0.5000,34.50,90,0,-5.00,25,15.96,35.54,32.55,14.30
624136,2.34,10.16,3,14.51,13.76,8,14.54,185,0.86,0.86,2454,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,15.96,35.26,33.73,14.40
624240,2.34,10.16,3,14.51,13.68,8,14.55,185,0.86,0.87,2458,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,35.67,34.51,14.40
624344,2.34,10.16,3,14.51,13.76,8,14.55,185,0.87,0.88,2445,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,35.81,34.90,14.40
624449,2.34,10.16,3,14.51,13.60,8,14.54,185,0.87,0.87,2455,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,35.95,34.90,14.40
624553,2.34,10.16,3,14.51,13.84,8,14.54,185,0.87,0.92,2475,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,25,16.11,35.26,35.29,14.40
624657,1.56,10.16,3,14.51,13.68,8,14.54,185,0.87,0.87,2480,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,16.11,35.95,34.90,14.40
624761,2.34,10.16,3,14.51,13.68,8,14.54,185,0.87,0.87,2459,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,16.11,36.08,34.90,14.50
624864,2.34,10.16,3,14.51,13.68,8,14.54,185,0.87,0.93,2462,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,16.11,35.95,34.90,14.50
624968,2.34,10.16,3,14.51,13.60,8,14.54,185,0.87,0.88,2480,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,16.11,36.08,34.90,14.50
625073,1.56,10.16,3,14.51,13.84,8,14.54,185,0.87,0.88,2472,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,16.25,35.81,34.90,14.50
625176,1.56,10.16,3,14.51,13.60,8,14.53,185,0.87,0.85,2469,-5.00,0.99,4,0.5000,34.00,90,0,-5.00,26,15.96,34.01,25.10,14.40
625280,0.00,10.16,3,14.51,13.84,8,14.56,185,0.85,0.65,2482,-5.00,1.07,4,0.5000,34.50,90,0,-5.00,26,12.77,23.17,10.20,14.40
625385,-5.47,10.16,3,14.51,13.92,8,14.58,185,0.69,0.45,2368,-5.00,1.20,4,0.5000,43.00,90,0,-5.00,26,9.29,15.85,7.84,13.80
625488,-10.16,10.16,3,14.51,13.60,8,14.58,185,0.52,0.38,2224,-4.94,1.16,4,0.5000,37.00,90,0,0.00,26,7.69,13.53,7.45,12.20
625592,-15.62,10.16,3,14.51,13.92,8,14.57,185,0.44,0.36,2126,-4.89,1.08,4,0.5000,32.00,90,0,0.00,26,6.96,12.49,7.06,11.50
625697,-21.88,10.16,3,14.51,13.84,8,14.56,185,0.39,0.34,2084,-4.83,1.07,4,0.5000,29.00,90,0,0.00,26,6.24,11.50,7.06,10.90
625801,-25.00,10.16,3,14.51,13.76,8,14.56,185,0.35,0.32,2078,-4.77,1.00,4,0.5000,26.00,90,0,0.00,26,5.80,10.81,7.06,10.50
625905,0.00,10.16,3,14.51,13.68,10,14.55,185,0.33,0.32,2014,-4.74,1.00,4,0.5000,24.00,90,0,0.00,26,5.66,10.51,7.06,10.80
626008,0.00,10.16,3,14.51,13.76,10,14.55,185,0.33,0.32,1966,-4.66,1.00,4,0.5000,24.00,90,0,0.00,26,5.51,10.32,6.67,11.30
626112,0.00,10.16,3,14.51,13.84,10,14.55,185,0.32,0.32,1925,-4.61,0.99,4,0.5000,24.00,90,0,0.00,26,5.51,9.99,6.27,12.50
626217,0.00,10.16,2,14.51,13.84,10,14.56,185,0.32,0.32,1902,-4.55,0.99,4,0.5000,24.00,90,0,0.00,26,5.37,9.85,6.27,13.30
626321,0.00,9.38,2,14.51,13.84,10,14.56,185,0.32,0.32,1845,-4.50,0.99,4,0.5000,24.00,90,0,0.00,26,5.37,9.57,6.27,14.00
626425,0.00,8.59,2,14.51,13.76,10,14.56,185,0.32,0.31,1802,-4.46,0.99,4,0.5000,23.50,90,0,0.00,26,5.37,9.38,6.27,16.70
626529,0.00,8.59,2,14.51,13.60,10,14.56,185,0.32,0.31,1776,-4.43,0.99,4,0.5000,23.00,90,0,0.00,26,5.37,9.24,6.27,22.20
626633,0.00,7.81,2,14.51,13.76,10,14.56,185,0.32,0.31,1758,-4.35,0.99,4,0.5000,23.00,90,0,0.00,26,5.22,9.05,6.27,31.00
626737,0.00,7.81,2,14.51,13.84,10,14.57,185,0.31,0.31,1748,-4.30,0.99,4,0.5000,22.50,90,0,0.00,26,5.22,9.10,6.27,44.90
626841,0.00,7.03,2,14.51,13.84,10,14.57,185,0.31,0.31,1737,-4.26,0.99,4,0.5000,22.50,90,0,0.00,26,5.22,8.90,6.27,62.80
626944,0.00,7.03,2,14.51,13.84,10,14.57,185,0.31,0.30,1730,-4.21,0.99,4,0.5000,22.00,90,0,0.00,26,5.37,8.80,6.27,78.50
627049,0.00,6.25,2,14.51,13.68,10,14.57,185,0.31,0.30,1720,-4.16,0.99,4,0.5000,22.00,90,0,0.00,26,5.37,8.75,6.27,88.80
627153,0.00,6.25,2,14.51,12.96,10,14.57,185,0.31,0.30,1711,-4.11,0.99,4,0.5000,22.00,90,0,0.00,26,5.37,8.60,6.27,95.80
627257,0.00,5.47,2,14.51,13.36,10,14.57,185,0.31,0.31,1697,-4.07,0.99,4,0.5000,21.50,90,0,0.00,26,5.51,8.35,6.27,96.00
627361,0.00,5.47,2,14.51,13.76,10,14.57,185,0.31,0.30,1611,-4.02,0.99,4,0.5000,21.00,90,0,0.00,26,5.51,7.95,6.27,96.00
627465,0.00,5.47,2,14.51,13.84,10,14.57,185,0.30,0.29,1600,-3.98,0.99,4,0.5000,21.00,90,0,0.00,26,5.51,8.05,6.27,96.00
627569,0.00,4.69,2,14.51,13.68,10,14.57,185,0.29,0.30,1641,-3.93,0.99,4,0.5000,21.00,90,0,0.00,26,5.51,8.20,6.27,96.00
627673,0.00,4.69,2,14.51,13.76,10,14.57,185,0.30,0.30,1630,-3.89,0.99,4,0.5000,21.00,90,0,0.00,26,5.51,8.05,6.27,96.00
627777,0.00,4.69,2,14.51,13.76,10,14.57,185,0.30,0.29,1616,-3.84,0.99,4,0.5000,20.50,90,0,0.00,26,5.51,7.85,6.27,96.00
627881,0.00,3.91,2,14.51,13.68,10,14.58,185,0.30,0.30,1618,-3.81,0.99,4,0.5000,20.00,90,0,0.00,26,5.51,8.15,5.88,99.90
627985,0.00,3.91,2,14.51,13.84,10,14.58,185,0.30,0.30,1540,-3.75,0.99,4,0.5000,20.00,90,0,0.00,26,5.51,8.05,5.88,99.90
628089,0.00,3.91,2,14.51,13.76,10,14.58,185,0.30,0.30,1578,-3.70,0.99,4,0.5000,20.00,90,0,0.00,26,5.51,7.75,5.88,99.90
628193,0.00,3.91,2,14.51,13.76,10,14.58,185,0.30,0.29,1563,-3.66,0.99,4,0.5000,19.50,90,0,0.00,26,5.66,7.47,5.88,99.90
628297,0.00,3.12,2,14.51,13.68,10,14.58,185,0.29,0.29,1562,-3.62,0.99,4,0.5000,19.50,90,0,0.00,26,5.66,7.47,5.88,99.90
628401,0.00,3.12,2,14.51,13.84,10,14.58,185,0.29,0.29,1548,-3.58,0.99,4,0.5000,19.50,90,0,0.00,26,5.66,7.30,5.88,99.90
628505,0.00,3.12,2,14.51,13.84,10,14.58,185,0.29,0.28,1584,-3.54,0.99,4,0.5000,19.00,90,0,0.00,26,5.80,7.30,5.88,99.90
628609,0.00,3.12,2,14.51,13.76,10,14.58,185,0.29,0.30,1520,-3.49,0.99,4,0.5000,19.00,90,0,0.00,26,5.80,7.55,5.88,99.90
628713,0.00,3.12,2,14.51,13.76,10,14.58,185,0.29,0.29,1502,-3.46,0.99,4,0.5000,19.00,90,0,0.00,26,5.80,7.26,5.88,99.90
628817,0.00,2.34,2,14.51,13.84,10,14.58,185,0.29,0.29,1494,-3.41,0.99,4,0.5000,19.00,91,0,0.00,26,5.80,7.38,5.88,99.90
628921,0.00,2.34,2,14.51,13.84,10,14.58,185,0.29,0.30,1497,-3.37,0.99,4,0.5000,19.00,91,0,0.00,26,5.80,7.26,5.88,99.90
629025,0.00,2.34,2,14.51,13.84,10,14.58,185,0.29,0.30,1473,-3.33,0.99,4,0.5000,18.50,91,0,0.00,26,5.80,7.30,5.88,99.90
629129,0.00,2.34,2,14.51,13.84,10,14.59,185,0.30,0.28,1478,-3.29,0.99,4,0.5000,18.50,91,0,0.00,26,5.80,6.96,5.88,99.90
629233,0.00,2.34,2,14.51,13.76,10,14.59,185,0.29,0.29,1455,-3.25,0.99,4,0.5000,18.50,91,0,0.00,26,5.80,6.88,5.88,99.90
629337,0.00,2.34,2,14.51,13.76,10,14.59,185,0.29,0.29,1455,-3.21,0.99,4,0.5000,18.50,91,0,0.00,26,5.95,6.71,5.49,99.90
629441,0.00,1.56,2,14.51,13.76,10,14.59,185,0.29,0.29,1430,-3.17,0.99,4,0.5000,18.00,91,0,0.00,26,5.95,7.00,5.49,99.90
629545,0.00,0.00,2,14.51,13.84,10,14.59,185,0.29,0.29,1429,-3.13,0.99,4,0.5000,18.00,91,0,0.00,26,5.95,6.92,5.49,99.90
629649,0.00,0.00,2,14.51,13.84,10,14.59,185,0.29,0.28,1405,-3.09,0.99,4,0.5000,18.00,91,0,0.00,26,5.95,6.71,5.49,99.90
629753,0.00,0.00,2,14.51,13.84,10,14.59,185,0.29,0.30,1404,-3.05,1.00,4,0.5000,18.00,91,0,0.00,26,5.95,6.83,5.49,99.90
629856,0.00,0.00,2,14.51,13.76,10,14.59,185,0.29,0.30,1379,-3.01,1.00,4,0.5000,18.00,91,0,0.00,26,5.95,7.00,5.49,99.90
629961,0.00,0.00,2,14.51,13.76,10,14.59,185,0.30,0.31,1368,-2.98,1.00,4,0.5000,18.00,91,0,0.00,26,5.95,6.92,5.49,99.90
