Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
37125,-0.78,-1.56,14.70,14.36,12.64,190,0.38,822,17.00,1.91,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
37194,-0.78,-1.56,14.70,14.36,12.64,190,0.39,823,17.00,2.09,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
37263,-0.78,-1.56,14.70,14.36,12.64,190,0.39,824,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
37332,-0.78,-1.56,14.70,14.36,12.64,190,0.38,828,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
37403,0.00,-1.56,14.81,14.36,12.48,190,0.38,828,17.00,2.12,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
37470,-0.78,-1.56,14.70,14.36,12.64,190,0.38,826,17.00,2.11,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
37539,0.00,-1.56,14.81,14.36,12.56,190,0.38,828,17.00,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
37608,0.00,-1.56,14.70,14.36,12.56,190,0.38,825,17.00,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
37677,0.00,-1.56,14.81,14.36,12.56,190,0.38,823,17.00,2.13,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
37746,-0.78,-1.56,14.70,14.36,12.56,190,0.38,831,17.00,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
37815,0.00,-1.56,14.81,14.36,12.64,190,0.38,832,16.50,2.16,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
37886,0.00,-1.56,14.70,14.36,12.64,190,0.38,837,16.50,2.17,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.70
37954,0.00,-1.56,14.81,14.36,12.72,190,0.37,839,16.50,1.99,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
38022,0.00,-1.56,14.70,14.36,12.64,190,0.38,834,16.50,1.96,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
38091,0.00,-1.56,14.70,14.36,12.56,190,0.38,832,16.50,1.95,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
38160,0.00,-1.56,14.70,14.36,12.48,190,0.38,832,16.50,1.95,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
38229,-0.78,-1.56,14.70,14.36,12.56,190,0.38,831,16.50,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
38298,-0.78,-1.56,14.70,14.36,12.56,190,0.38,831,16.50,1.95,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
38368,-0.78,-1.56,14.70,14.36,12.56,190,0.38,829,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
38437,-0.78,-1.56,14.70,14.36,12.64,190,0.38,837,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
38506,-0.78,-1.56,14.70,14.36,12.72,190,0.38,836,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
38575,-0.78,-1.56,14.70,14.36,12.72,190,0.38,832,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
38644,-0.78,-1.56,14.70,14.36,12.64,190,0.38,831,17.00,1.91,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
38712,-0.78,-1.56,14.70,14.36,12.64,190,0.39,822,17.00,1.92,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
38781,-0.78,-1.56,14.70,14.36,12.64,190,0.39,825,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
38851,-0.78,-1.56,14.70,14.36,12.48,190,0.38,827,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
38919,-0.78,-1.56,14.70,14.36,12.32,190,0.38,824,17.00,2.11,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
38989,-0.78,-1.56,14.70,14.36,12.40,190,0.39,820,17.00,2.10,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
39057,-0.78,-1.56,14.70,14.36,12.40,190,0.38,817,17.00,2.09,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
39126,-0.78,-1.56,14.70,14.36,12.40,190,0.38,810,17.00,2.10,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
39195,-0.78,-1.56,14.70,14.36,12.40,190,0.39,813,17.00,2.10,108,0,0.00,8.71,-5.66,5.24,5.10,1,1,0,14.80
39265,0.00,-1.56,14.70,14.36,12.40,190,0.39,816,17.00,2.11,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
39334,0.00,-1.56,14.70,14.36,12.32,190,0.39,813,17.00,2.08,108,0,0.00,8.71,-5.66,5.24,5.49,1,1,0,14.70
39402,0.00,-1.56,14.70,14.36,12.40,190,0.39,818,17.00,2.09,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.80
39471,0.00,-1.56,14.70,14.36,12.32,190,0.39,822,17.00,2.10,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.80
39540,0.00,-1.56,14.70,14.36,12.24,190,0.39,817,17.00,2.09,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.70
39609,0.00,-1.56,14.70,14.36,12.48,190,0.39,826,17.00,2.11,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
39679,0.00,-1.56,14.81,14.36,12.48,190,0.38,830,16.50,2.12,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
39747,0.00,-1.56,14.81,14.36,12.56,190,0.38,835,16.50,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
39816,0.00,-1.56,14.70,14.36,12.48,190,0.39,834,16.50,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
39885,0.00,-1.56,14.70,14.36,12.64,190,0.38,831,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
39955,0.00,-1.56,14.70,14.36,12.56,190,0.38,833,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
40024,0.00,-1.56,14.70,14.36,12.64,190,0.38,838,17.00,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
40093,0.00,-1.56,14.70,14.36,12.64,190,0.38,840,17.00,2.15,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
40162,0.00,-1.56,14.70,14.36,12.64,190,0.37,847,16.50,2.17,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
40231,0.00,-1.56,14.70,14.36,12.56,190,0.37,852,16.50,2.18,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
40300,0.00,-1.56,14.70,14.36,12.48,190,0.37,854,16.50,2.19,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
40369,0.00,-1.56,14.70,14.36,12.48,190,0.37,855,16.50,2.19,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.70
40438,0.00,-1.56,14.59,14.36,12.48,190,0.38,846,17.00,1.99,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,15.00
40506,0.00,-1.56,14.59,14.36,12.56,190,0.38,848,17.00,1.99,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.70
40576,-0.78,-1.56,14.59,14.36,12.48,190,0.38,845,17.00,1.98,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.70
40645,-0.78,-1.56,14.59,14.36,12.72,190,0.38,845,17.00,1.98,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.60
40713,-0.78,-1.56,14.59,14.36,12.64,190,0.38,835,17.00,1.98,108,0,0.00,8.42,-5.95,5.30,5.10,1,1,0,14.60
40783,-0.78,-1.56,14.59,14.36,12.64,190,0.38,836,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.60
40852,-0.78,-1.56,14.59,14.36,12.64,190,0.38,834,17.00,1.96,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.60
40921,-0.78,-1.56,14.59,14.36,12.64,190,0.38,829,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.60
40990,-0.78,-1.56,14.70,14.36,12.48,190,0.38,834,17.00,1.96,108,0,0.00,8.42,-5.95,5.30,5.10,1,1,0,14.50
41059,-0.78,-1.56,14.59,14.36,12.56,190,0.38,832,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
41128,-0.78,-1.56,14.59,14.36,12.48,190,0.38,831,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
41197,-0.78,-1.56,14.59,14.36,12.48,190,0.38,832,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
41265,-0.78,-1.56,14.59,14.36,12.48,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
41334,-0.78,-1.56,14.59,14.36,12.64,190,0.38,832,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
41404,-0.78,-1.56,14.70,14.36,12.64,190,0.38,830,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.50
41473,-0.78,-1.56,14.59,14.36,12.64,190,0.38,835,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
41541,-0.78,-1.56,14.59,14.36,12.72,190,0.38,831,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
41611,-0.78,-1.56,14.59,14.36,12.64,190,0.38,842,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
41680,-0.78,-1.56,14.59,14.36,12.56,190,0.38,836,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.50
41748,-0.78,-1.56,14.59,14.36,12.56,190,0.38,832,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.50
41818,-0.78,-1.56,14.70,14.36,12.56,190,0.38,834,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.50
41887,-0.78,-1.56,14.70,14.36,12.56,190,0.38,834,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.60
41956,-0.78,-1.56,14.70,14.36,12.48,190,0.38,831,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
42025,-0.78,-1.56,14.70,14.36,12.56,190,0.38,830,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.60
42094,-0.78,-1.56,14.70,14.36,12.56,190,0.38,828,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.80
42163,-0.78,-1.56,14.70,14.36,12.64,190,0.38,828,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
42232,-0.78,-1.56,14.70,14.36,12.64,190,0.38,831,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
42300,-0.78,-1.56,14.70,14.36,12.72,190,0.38,820,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
42370,-0.78,-1.56,14.70,14.36,12.64,190,0.38,819,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
42439,-0.78,-1.56,14.70,14.36,12.56,190,0.38,818,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
42508,-0.78,-1.56,14.70,14.36,12.48,190,0.39,814,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
42577,-0.78,-1.56,14.70,14.36,12.56,190,0.39,810,17.00,2.07,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
42646,-0.78,-1.56,14.70,14.36,12.48,190,0.39,806,17.00,2.06,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
42714,-0.78,-1.56,14.81,14.36,12.56,190,0.39,811,17.00,2.08,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.80
42784,-0.78,-1.56,14.70,14.36,12.56,190,0.39,814,17.00,2.08,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
42853,-0.78,-1.56,14.70,14.36,12.64,190,0.39,820,17.00,2.10,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.80
42922,0.00,-1.56,14.70,14.36,12.64,190,0.39,830,17.00,2.10,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
42991,0.00,-1.56,14.70,14.36,12.64,190,0.39,832,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
43060,0.00,-1.56,14.70,14.36,12.72,190,0.38,832,17.00,2.11,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
43129,0.00,-1.56,14.70,14.36,12.48,190,0.38,833,17.00,2.11,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.90
43198,0.00,-1.56,14.70,14.36,12.56,190,0.38,836,17.00,2.13,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.80
43267,0.00,-1.56,14.70,14.36,12.56,190,0.38,836,17.00,2.14,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
43336,0.00,-1.56,14.70,14.36,12.56,190,0.38,834,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
43405,0.00,-1.56,14.70,14.36,12.48,190,0.38,834,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
43474,-0.78,-1.56,14.70,14.36,12.64,190,0.38,836,17.00,2.14,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
43543,-0.78,-1.56,14.70,14.36,12.64,190,0.38,836,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
43612,-0.78,-1.56,14.70,14.36,12.72,190,0.38,833,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
43681,-0.78,-1.56,14.59,14.36,12.64,190,0.38,824,17.00,1.94,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
43750,-0.78,-1.56,14.70,14.36,12.64,190,0.38,823,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
43819,-0.78,-1.56,14.70,14.36,12.64,190,0.38,828,17.00,2.15,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
43888,-0.78,-1.56,14.70,14.36,12.48,190,0.38,828,16.50,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
43957,-0.78,-1.56,14.70,14.36,12.56,190,0.38,825,17.00,2.15,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
44026,-0.78,-1.56,14.70,14.36,12.56,190,0.38,830,16.50,1.95,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
44095,-0.78,-1.56,14.70,14.36,12.56,190,0.38,828,16.50,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
44163,-0.78,-1.56,14.70,14.36,12.48,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
44233,-0.78,-1.56,14.70,14.36,12.64,190,0.38,824,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
44302,-0.78,-1.56,14.70,14.36,12.64,190,0.39,821,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
44371,-0.78,-1.56,14.70,14.36,12.72,190,0.39,815,17.00,1.91,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
44439,-0.78,-1.56,14.70,14.36,12.64,190,0.39,820,17.00,1.91,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.80
44509,-0.78,-1.56,14.70,14.36,12.72,190,0.38,820,17.00,1.90,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.60
44578,-0.78,-1.56,14.70,14.36,12.48,190,0.39,818,17.00,1.89,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
44647,-0.78,-1.56,14.70,14.36,12.48,190,0.39,816,17.00,2.09,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
44716,-0.78,-1.56,14.70,14.36,12.56,190,0.39,820,17.00,2.10,108,0,0.00,8.71,-5.66,5.27,5.10,1,1,0,14.80
44785,-0.78,-1.56,14.70,14.36,12.48,190,0.39,818,17.00,2.09,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.70
44854,0.00,-1.56,14.70,14.36,12.56,190,0.38,826,17.00,2.12,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.70
44923,0.00,-1.56,14.70,14.36,12.64,190,0.38,830,17.00,2.12,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.80
44992,0.00,-1.56,14.70,14.36,12.72,190,0.38,820,17.00,2.13,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.80
45061,0.00,-1.56,14.70,14.36,12.64,190,0.38,822,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
45130,0.00,-1.56,14.81,14.36,12.64,190,0.38,827,17.00,2.12,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.80
45199,0.00,-1.56,14.81,14.36,12.64,190,0.39,822,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.80
45268,0.00,-1.56,14.81,14.36,12.56,190,0.39,822,16.50,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
45337,0.00,-1.56,14.81,14.36,12.48,190,0.38,818,16.50,2.09,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
45406,0.00,-1.56,14.70,14.36,12.48,190,0.38,822,17.00,2.10,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
45475,0.00,-1.56,14.70,14.36,12.56,190,0.39,823,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
45544,0.00,-1.56,14.70,14.36,12.48,190,0.39,825,16.50,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
45613,0.00,-1.56,14.70,14.36,12.64,190,0.39,824,16.50,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
45682,0.00,-1.56,14.70,14.36,12.64,190,0.39,831,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
45751,0.00,-1.56,14.70,14.36,12.72,190,0.39,832,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
45819,0.00,-1.56,14.70,14.36,12.64,190,0.38,834,16.50,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
45889,0.00,-1.56,14.70,14.36,12.72,190,0.38,830,17.00,2.10,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
45958,0.00,-1.56,14.70,14.36,12.64,190,0.38,830,17.00,2.10,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
46027,0.00,-1.56,14.70,14.36,12.56,190,0.39,824,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
46096,0.00,-1.56,14.70,14.36,12.48,190,0.39,822,17.00,2.10,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
46165,0.00,-1.56,14.70,14.36,12.56,190,0.39,823,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
46234,0.00,-1.56,14.70,14.36,12.48,190,0.39,824,17.00,2.11,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
46303,-0.78,-1.56,14.70,14.36,12.56,190,0.39,817,17.00,2.11,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.80
46372,0.00,-1.56,14.70,14.36,12.64,190,0.38,818,17.00,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
46441,0.00,-1.56,14.70,14.36,12.64,190,0.39,817,17.00,2.11,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.60
46510,0.00,-1.56,14.70,14.36,12.64,190,0.39,817,17.00,2.12,108,0,0.00,8.71,-5.66,5.33,5.49,1,1,0,14.60
46579,0.00,-1.56,14.70,14.36,12.64,190,0.39,825,17.00,2.13,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.60
46648,0.00,-1.56,14.70,14.36,12.72,190,0.39,822,17.00,2.10,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.80
46717,0.00,-1.56,14.70,14.36,12.48,190,0.39,824,16.50,2.11,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
46786,0.00,-1.56,14.70,14.36,12.56,190,0.39,830,16.50,2.12,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
46856,0.00,-1.56,14.70,14.36,12.56,190,0.39,829,16.50,2.12,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
46924,0.00,-1.56,14.70,14.36,12.56,190,0.39,834,16.50,2.14,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
46994,0.00,-1.56,14.70,14.36,12.56,190,0.39,835,16.50,2.14,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47062,0.00,-1.56,14.70,14.36,12.64,190,0.39,844,16.50,2.14,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47131,0.00,-1.56,14.70,14.36,12.72,190,0.38,850,16.00,2.16,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47200,0.00,-1.56,14.70,14.36,12.72,190,0.38,854,16.00,2.17,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47269,0.00,-1.56,14.70,14.36,12.72,190,0.38,855,16.00,2.16,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47338,0.00,-1.56,14.70,14.36,12.72,190,0.38,855,16.00,2.18,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47407,0.00,-1.56,14.70,14.36,12.72,190,0.38,858,16.00,2.17,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47478,-0.78,-1.56,14.59,14.36,12.56,190,0.38,852,16.50,2.15,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.70
47545,-0.78,-1.56,14.59,14.36,12.56,190,0.38,851,17.00,2.16,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.90
47615,-0.78,-1.56,14.59,14.36,12.56,190,0.38,854,16.50,2.16,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
47683,-0.78,-1.56,14.59,14.36,12.56,190,0.38,852,16.50,2.17,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
47752,-0.78,-1.56,14.59,14.36,12.56,190,0.38,850,16.50,1.99,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.50
47821,-0.78,-1.56,14.59,14.36,12.72,190,0.38,852,17.00,2.00,108,0,0.00,8.42,-5.95,5.33,5.49,1,1,0,14.50
47890,-0.78,-1.56,14.59,14.36,12.64,190,0.37,850,17.00,1.99,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
47960,-0.78,-1.56,14.59,14.36,12.64,190,0.38,844,17.00,1.98,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.50
48029,-0.78,-1.56,14.59,14.36,12.64,190,0.38,842,17.00,1.98,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.60
48097,-0.78,-1.56,14.59,14.36,12.64,190,0.38,834,17.00,1.96,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.50
48166,-0.78,-1.56,14.59,14.36,12.56,190,0.39,835,17.00,1.96,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.50
48235,-0.78,-1.56,14.59,14.36,12.56,190,0.38,830,17.00,2.15,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
48304,-0.78,-1.56,14.59,14.36,12.56,190,0.38,833,17.00,2.15,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
48374,-0.78,-1.56,14.59,14.36,12.56,190,0.38,829,17.00,2.14,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.60
48443,-0.78,-1.56,14.70,14.36,12.56,190,0.39,830,17.00,2.14,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
48512,-0.78,-1.56,14.70,14.36,12.64,190,0.39,826,17.00,2.13,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.60
48580,-0.78,-1.56,14.70,14.36,12.64,190,0.39,824,17.00,2.13,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.60
48649,-0.78,-1.56,14.70,14.36,12.64,190,0.39,819,17.00,2.10,108,0,0.00,8.56,-5.80,5.33,5.49,1,1,0,14.60
48718,-0.78,-1.56,14.70,14.36,12.64,190,0.39,824,17.00,2.11,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
48787,-0.78,-1.56,14.70,14.36,12.64,190,0.39,827,17.00,2.12,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
48856,-0.78,-1.56,14.70,14.36,12.56,190,0.39,830,17.00,2.13,108,0,0.00,8.71,-5.66,5.33,5.49,1,1,0,14.70
48925,-0.78,-1.56,14.70,14.36,12.56,190,0.39,827,17.00,2.12,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
48994,-0.78,-1.56,14.70,14.36,12.56,190,0.39,829,17.00,2.12,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.70
49063,-0.78,-1.56,14.70,14.36,12.56,190,0.39,840,17.00,2.14,108,0,0.00,8.71,-5.66,5.40,5.49,1,1,0,14.70
49133,-0.78,-1.56,14.70,14.36,12.56,190,0.39,846,16.50,2.14,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.80
49201,-0.78,-1.56,14.81,14.36,12.64,190,0.39,846,16.50,2.14,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.80
49270,-0.78,-1.56,14.81,14.36,12.64,190,0.38,847,16.50,2.15,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.80
49339,0.00,-1.56,14.81,14.36,12.72,190,0.38,851,17.00,2.16,108,0,0.00,8.71,-5.66,5.37,5.49,1,1,0,14.80
49409,0.00,-1.56,14.81,14.36,12.72,190,0.38,854,16.50,2.17,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.80
49477,0.00,-1.56,14.81,14.36,12.72,190,0.38,859,16.50,2.16,108,0,0.00,8.56,-5.80,5.37,5.49,1,1,0,14.80
49547,0.00,-1.56,14.70,14.36,12.64,190,0.38,853,17.00,2.15,108,0,0.00,8.56,-5.80,5.40,5.49,1,1,0,14.80
