Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
37401,4.69,0.00,14.70,14.36,13.92,117,0.33,1354,17.00,3.20,95,0,0.00,7.55,-6.82,7.56,7.84,0,1,0,14.50
37470,4.69,0.00,14.70,14.36,14.00,117,0.33,1376,17.00,3.22,95,0,0.00,7.55,-6.82,7.56,7.84,0,1,0,14.50
37539,4.69,0.00,14.70,14.36,13.92,117,0.33,1365,17.00,3.24,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.70
37608,4.69,0.00,14.70,14.36,14.00,117,0.33,1383,16.50,3.23,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
37678,4.69,0.00,14.70,14.36,14.00,117,0.33,1376,17.00,3.25,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
37746,4.69,0.00,14.70,14.36,13.92,117,0.33,1386,16.50,3.25,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.80
37815,4.69,0.00,14.70,14.36,14.00,117,0.33,1389,17.00,3.23,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
37884,4.69,0.00,14.70,14.36,14.00,117,0.32,1380,17.00,2.96,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
37954,4.69,0.00,14.59,14.36,13.92,117,0.33,1380,17.00,2.93,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
38023,4.69,0.00,14.70,14.36,13.92,117,0.33,1375,17.00,3.25,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
38091,4.69,0.00,14.70,14.36,14.00,117,0.33,1377,17.00,2.94,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38160,4.69,0.00,14.70,14.36,14.00,117,0.33,1388,17.00,3.26,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38229,4.69,0.00,14.59,14.36,14.08,117,0.33,1366,17.00,3.23,95,0,0.00,7.55,-6.82,7.56,7.84,0,1,0,14.80
38298,4.69,0.00,14.59,14.36,13.92,117,0.33,1370,17.50,3.18,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
38367,4.69,0.00,14.59,14.36,14.08,117,0.33,1365,17.00,3.24,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
38436,4.69,0.00,14.70,14.36,14.00,117,0.33,1385,17.00,3.22,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38506,4.69,0.00,14.70,14.36,14.08,117,0.32,1372,17.00,3.25,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38574,4.69,0.00,14.70,14.36,14.00,117,0.33,1380,16.50,3.24,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38643,4.69,0.00,14.70,14.36,14.08,117,0.33,1385,17.00,3.22,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.60
38712,4.69,0.00,14.70,14.36,14.00,117,0.33,1369,17.00,3.24,95,0,0.00,7.55,-6.82,7.52,7.84,0,1,0,14.70
38781,4.69,0.00,14.70,14.36,14.00,117,0.33,1375,17.00,3.21,95,0,0.00,7.55,-6.82,7.48,7.84,0,1,0,14.70
38850,4.69,0.00,14.59,14.36,13.84,117,0.33,1361,17.00,2.93,95,0,0.00,7.55,-6.82,7.48,7.84,0,1,0,14.70
38919,4.69,0.00,14.59,14.36,14.00,117,0.33,1378,17.00,3.21,95,0,0.00,7.55,-6.82,7.48,7.84,0,1,0,14.70
38989,4.69,0.00,14.59,14.36,14.00,117,0.33,1372,17.00,3.22,95,0,0.00,7.55,-6.82,7.44,7.84,0,1,0,14.70
39057,4.69,0.00,14.59,14.36,13.92,117,0.33,1360,17.00,2.92,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
39126,4.69,0.00,14.59,14.36,14.08,117,0.33,1365,17.00,2.90,95,0,0.00,7.55,-6.82,7.44,7.84,0,1,0,14.60
39195,4.69,0.00,14.59,14.36,13.92,117,0.32,1363,17.00,2.93,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.60
39264,4.69,0.00,14.59,14.36,14.00,117,0.33,1374,16.50,3.20,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.60
39333,4.69,0.00,14.59,14.36,13.92,117,0.33,1370,17.00,2.93,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.50
39402,4.69,0.00,14.70,14.36,14.00,117,0.33,1373,17.00,2.91,95,0,0.00,7.55,-6.82,7.44,7.84,0,1,0,14.60
39472,4.69,0.00,14.70,14.36,14.00,117,0.33,1372,17.00,2.93,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.60
39541,4.69,0.00,14.70,14.36,14.00,117,0.33,1355,17.00,2.90,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.60
39610,4.69,0.00,14.70,14.36,14.00,117,0.33,1360,17.50,3.16,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.80
39678,4.69,0.00,14.70,14.36,14.00,118,0.33,1354,17.00,2.91,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
39747,4.69,0.00,14.70,14.36,14.00,118,0.33,1358,17.00,3.16,95,0,0.00,7.55,-6.82,7.44,7.84,0,1,0,14.70
39816,4.69,0.00,14.70,14.36,14.08,118,0.33,1350,17.00,3.20,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.80
39885,5.47,0.00,14.70,14.36,14.00,118,0.33,1358,17.00,3.17,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
39954,5.47,0.00,14.70,14.36,14.00,118,0.33,1359,17.00,3.20,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
40023,5.47,0.00,14.70,14.36,14.08,118,0.33,1349,17.00,3.17,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.80
40092,5.47,0.00,14.70,14.36,14.00,118,0.33,1356,17.00,3.18,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
40161,5.47,0.00,14.70,14.36,14.00,118,0.33,1342,17.00,3.02,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
40230,5.47,0.00,14.70,14.36,14.00,118,0.33,1350,17.00,3.16,95,0,0.00,7.55,-6.82,7.44,7.84,0,1,0,14.80
40299,5.47,0.00,14.70,14.36,13.92,118,0.33,1356,17.00,3.20,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
40369,5.47,0.00,14.70,14.36,14.00,118,0.33,1366,17.00,3.17,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
40438,5.47,0.00,14.70,14.36,13.84,118,0.33,1350,17.00,3.18,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
40507,5.47,0.00,14.70,14.36,13.92,118,0.33,1352,17.00,3.13,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
40576,5.47,0.00,14.70,14.36,14.00,118,0.33,1332,17.00,3.15,95,0,0.00,7.55,-6.82,7.44,7.45,0,1,0,14.70
40644,5.47,0.00,14.70,14.36,14.00,118,0.33,1336,17.00,3.13,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.80
40713,5.47,0.00,14.70,14.36,14.00,118,0.33,1356,17.00,3.18,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.80
40782,6.25,0.00,14.70,14.36,14.00,118,0.33,1344,17.00,3.15,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
40852,6.25,0.00,14.70,14.36,13.92,118,0.33,1361,17.00,3.18,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
40920,6.25,0.00,14.70,14.36,14.08,118,0.33,1350,17.00,3.17,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
40989,6.25,0.00,14.70,14.36,14.00,118,0.33,1349,17.00,3.30,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41058,6.25,0.00,14.70,14.36,14.00,118,0.33,1338,17.00,3.01,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41128,6.25,0.00,14.70,14.36,14.00,118,0.33,1347,17.00,3.15,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41196,6.25,0.00,14.70,14.36,14.00,118,0.33,1335,17.00,3.16,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.80
41266,6.25,0.00,14.70,14.36,14.00,118,0.33,1356,17.00,3.17,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.80
41335,6.25,0.00,14.70,14.36,14.08,118,0.32,1363,17.00,3.20,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.60
41404,6.25,0.00,14.70,14.36,14.08,118,0.33,1350,16.50,3.17,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
41473,6.25,0.00,14.70,14.36,14.08,118,0.33,1364,17.00,3.17,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41542,6.25,0.00,14.70,14.36,14.00,118,0.32,1360,16.50,3.22,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41611,6.25,0.00,14.70,14.36,13.92,118,0.32,1378,16.50,3.20,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
41680,6.25,0.00,14.70,14.36,13.92,118,0.32,1362,17.00,3.22,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.80
41749,6.25,0.00,14.70,14.36,13.92,118,0.33,1356,17.00,3.15,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.80
41818,6.25,0.00,14.70,14.36,14.00,118,0.33,1345,17.00,3.19,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
41887,6.25,0.00,14.70,14.36,14.00,118,0.33,1343,17.00,3.15,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
41955,6.25,0.00,14.70,14.36,14.00,118,0.33,1358,17.00,3.19,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
42024,6.25,0.00,14.70,14.36,13.92,118,0.33,1344,17.00,3.15,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.80
42094,6.25,0.00,14.70,14.36,14.08,118,0.33,1357,17.00,3.16,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
42162,6.25,0.00,14.70,14.36,13.92,118,0.33,1347,17.00,3.19,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
42232,6.25,0.00,14.70,14.36,14.00,118,0.33,1355,17.00,3.16,95,0,0.00,7.55,-6.82,7.40,7.45,0,1,0,14.70
42301,6.25,0.00,14.59,14.36,14.00,118,0.32,1354,16.50,3.21,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.70
42369,6.25,0.00,14.70,14.36,14.00,118,0.33,1373,17.00,3.18,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.70
42438,6.25,0.00,14.70,14.36,14.00,118,0.32,1349,17.00,3.19,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.60
42508,7.03,0.00,14.70,14.36,14.08,118,0.32,1368,16.50,3.21,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.60
42577,7.03,0.00,14.70,14.36,14.08,118,0.32,1372,17.00,3.22,95,0,0.00,7.55,-6.82,7.37,7.45,0,1,0,14.60
42646,7.03,0.00,14.70,14.36,14.00,118,0.33,1352,17.00,3.18,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.80
42714,7.03,0.00,14.70,14.36,14.00,118,0.33,1365,17.00,3.18,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.70
42783,7.03,0.00,14.59,14.36,14.00,118,0.32,1360,17.00,3.20,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.70
42852,6.25,0.00,14.59,14.36,14.00,118,0.33,1368,16.50,3.18,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.70
42922,7.03,0.00,14.59,14.36,14.00,118,0.32,1364,17.00,3.23,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.60
42991,6.25,0.00,14.59,14.36,14.00,118,0.32,1359,16.50,3.19,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.60
43060,6.25,0.00,14.59,14.36,13.92,118,0.32,1363,17.00,3.20,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
43129,6.25,0.00,14.59,14.36,14.00,118,0.32,1362,17.00,3.21,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
43198,6.25,0.00,14.59,14.36,13.92,118,0.32,1372,17.00,2.90,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.50
43267,6.25,0.00,14.59,14.36,14.00,118,0.32,1348,17.00,2.90,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43336,6.25,0.00,14.47,14.36,14.00,118,0.33,1358,17.00,2.88,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43404,6.25,0.00,14.59,14.36,14.00,118,0.32,1360,17.00,3.21,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43474,6.25,0.00,14.59,14.36,14.08,118,0.33,1370,17.00,2.90,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43543,6.25,0.00,14.59,14.36,14.00,118,0.32,1366,17.00,3.21,95,0,0.00,7.40,-6.96,7.37,7.45,0,1,0,14.50
43612,6.25,0.00,14.59,14.36,14.08,118,0.32,1350,17.00,2.88,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43681,6.25,0.00,14.59,14.36,14.00,118,0.32,1366,17.00,3.17,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.50
43750,6.25,0.00,14.59,14.36,14.00,118,0.33,1340,17.00,2.75,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.50
43819,6.25,0.00,14.59,14.36,14.00,118,0.33,1358,17.00,3.16,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.60
43888,6.25,0.00,14.59,14.36,14.08,118,0.33,1342,17.00,3.02,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
43957,6.25,0.00,14.59,14.36,14.00,118,0.33,1354,17.00,3.15,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
44026,6.25,0.00,14.70,14.36,14.00,118,0.33,1330,17.50,3.15,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
44095,6.25,0.00,14.59,14.36,14.00,118,0.33,1346,17.00,3.15,95,0,0.00,7.40,-6.96,7.33,7.45,0,1,0,14.60
44164,6.25,0.00,14.70,14.36,14.00,118,0.33,1330,17.50,3.16,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.60
44233,6.25,0.00,14.59,14.36,14.00,118,0.33,1332,17.00,3.13,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.60
44302,6.25,0.00,14.70,14.36,14.00,120,0.33,1342,17.50,3.15,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.60
44371,6.25,0.00,14.59,14.36,14.00,120,0.33,1327,17.00,3.11,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.60
44440,6.25,0.00,14.59,14.36,13.92,120,0.33,1336,17.50,3.14,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.70
44508,6.25,0.00,14.70,14.36,14.08,120,0.33,1328,17.00,3.00,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.70
44578,6.25,0.00,14.70,14.36,13.92,120,0.33,1344,17.00,3.27,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.70
44647,6.25,0.00,14.70,14.36,14.08,120,0.33,1326,17.00,3.15,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.60
44716,6.25,0.00,14.70,14.36,13.92,120,0.33,1349,17.00,3.30,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.60
44785,6.25,0.00,14.70,14.36,14.00,120,0.32,1344,17.00,3.03,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.70
44853,6.25,0.00,14.70,14.36,13.92,120,0.33,1351,16.50,3.14,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.70
44923,6.25,0.00,14.70,14.36,14.00,120,0.32,1344,17.00,3.18,95,0,0.00,7.55,-6.82,7.29,7.45,0,1,0,14.80
44992,6.25,0.00,14.70,14.36,13.92,120,0.32,1361,16.50,3.19,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.80
45061,7.03,0.00,14.70,14.36,14.08,120,0.32,1353,17.00,3.18,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.80
45129,7.03,0.00,14.70,14.36,14.00,120,0.33,1331,17.00,3.12,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.80
45198,7.03,0.00,14.70,14.36,14.00,120,0.33,1345,17.00,3.16,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.80
45268,7.03,0.00,14.70,14.36,14.08,120,0.33,1322,17.00,3.14,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.80
45337,7.03,0.00,14.70,14.36,14.00,120,0.33,1350,17.00,3.30,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.80
45406,7.03,0.00,14.70,14.36,14.00,120,0.32,1338,16.50,3.03,95,0,0.00,7.55,-6.82,7.33,7.45,0,1,0,14.80
45475,7.03,0.00,14.70,14.36,14.00,120,0.32,1364,16.50,3.17,95,0,0.00,7.55,-6.82,7.26,7.45,0,1,0,14.80
45544,7.03,0.00,14.70,14.36,14.00,120,0.32,1348,17.00,3.17,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.70
45613,7.03,0.00,14.70,14.36,13.92,120,0.32,1359,16.50,3.18,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.60
45682,7.03,0.00,14.70,14.36,14.00,120,0.32,1356,17.00,3.20,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.70
45751,7.03,0.00,14.70,14.36,13.92,120,0.32,1355,16.50,3.18,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.70
45820,7.03,0.00,14.70,14.36,13.92,120,0.32,1363,17.00,2.91,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.70
45888,7.03,0.00,14.59,14.36,14.00,120,0.32,1355,16.50,3.19,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.80
45958,7.03,0.00,14.59,14.36,14.00,120,0.32,1364,17.00,2.89,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.80
46027,7.03,0.00,14.59,14.36,14.00,120,0.32,1350,17.00,2.91,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.60
46096,7.03,0.00,14.59,14.36,14.00,120,0.32,1368,16.50,2.89,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46165,7.03,0.00,14.59,14.36,14.00,120,0.32,1350,17.00,3.18,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.50
46234,7.03,0.00,14.59,14.36,14.00,120,0.32,1357,16.50,2.88,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46303,7.03,0.00,14.59,14.36,14.08,120,0.32,1356,17.00,2.89,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.50
46372,7.03,0.00,14.59,14.36,14.00,120,0.32,1358,16.50,2.90,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.50
46441,7.03,0.00,14.59,14.36,14.08,120,0.32,1360,17.00,2.87,95,0,0.00,7.40,-6.96,7.29,7.45,0,1,0,14.50
46510,7.03,0.00,14.59,14.36,14.00,120,0.32,1348,17.00,2.89,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.60
46579,6.25,0.00,14.59,14.36,14.00,120,0.32,1361,17.00,2.88,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.60
46648,7.03,0.00,14.59,14.36,13.92,120,0.32,1337,17.00,2.74,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46717,6.25,0.00,14.59,14.36,14.00,120,0.32,1346,17.00,2.85,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46786,6.25,0.00,14.59,14.36,13.92,120,0.33,1321,17.50,2.84,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46855,6.25,0.00,14.59,14.36,13.92,120,0.33,1342,17.00,3.12,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
46924,6.25,0.00,14.59,14.36,13.84,120,0.32,1332,17.50,3.13,95,0,0.00,7.40,-6.96,7.26,7.45,0,1,0,14.50
46993,6.25,0.00,14.59,14.36,13.92,120,0.33,1334,17.00,3.11,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
47062,6.25,0.00,14.59,14.36,14.00,120,0.33,1324,17.50,3.12,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
47131,6.25,0.00,14.59,14.36,13.92,120,0.33,1328,17.00,3.12,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.50
47200,6.25,0.00,14.59,14.36,14.00,120,0.32,1337,17.00,3.14,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.60
47269,6.25,0.00,14.59,14.36,13.84,120,0.33,1319,17.00,3.10,95,0,0.00,7.40,-6.96,7.22,7.45,0,1,0,14.60
47338,6.25,0.00,14.59,14.36,13.84,120,0.32,1332,17.00,3.12,95,0,0.00,7.40,-6.96,7.18,7.45,0,1,0,14.60
47407,6.25,0.00,14.59,14.36,14.00,120,0.33,1324,17.00,3.11,95,0,0.00,7.40,-6.96,7.18,7.45,0,1,0,14.60
47476,6.25,0.00,14.59,14.36,14.08,120,0.33,1325,17.00,3.09,95,0,0.00,7.40,-6.96,7.18,7.45,0,1,0,14.60
47546,6.25,0.00,14.59,14.36,14.00,120,0.32,1314,17.00,3.10,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.60
47614,6.25,0.00,14.59,14.36,14.00,120,0.33,1322,17.00,3.09,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.50
47683,6.25,0.00,14.59,14.36,14.00,120,0.33,1313,17.00,3.09,95,0,0.00,7.40,-6.96,7.18,7.45,0,1,0,14.60
47752,6.25,0.00,14.59,14.36,14.08,120,0.33,1314,17.50,3.06,95,0,0.00,7.40,-6.96,7.18,7.45,0,1,0,14.60
47821,6.25,0.00,14.70,14.36,14.08,120,0.32,1311,17.00,3.12,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.60
47890,6.25,0.00,14.70,14.36,13.92,120,0.32,1334,17.00,3.10,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.60
47959,6.25,0.00,14.70,14.36,14.00,120,0.33,1320,17.00,3.10,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.60
48028,6.25,0.00,14.70,14.36,13.92,120,0.33,1326,17.00,3.09,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.50
48097,6.25,0.00,14.70,14.36,14.00,120,0.32,1316,17.00,3.13,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.60
48166,7.03,0.00,14.70,14.36,13.92,120,0.32,1334,17.00,3.11,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.60
48235,7.03,0.00,14.70,14.36,14.00,120,0.32,1312,17.00,2.83,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.50
48304,7.03,0.00,14.70,14.36,13.92,120,0.32,1336,17.00,2.83,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.70
48373,7.03,0.00,14.70,14.36,14.00,120,0.32,1314,17.00,2.84,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
48443,7.03,0.00,14.70,14.36,13.84,120,0.32,1338,17.00,3.11,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
48511,7.03,0.00,14.70,14.36,14.00,120,0.32,1327,17.00,2.84,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
48580,7.03,0.00,14.70,14.36,13.92,120,0.32,1333,17.00,2.82,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
48649,7.03,0.00,14.70,14.36,14.00,120,0.32,1332,17.00,2.84,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.70
48719,7.03,0.00,14.70,14.36,14.00,120,0.32,1325,16.50,2.83,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.90
48787,7.03,0.00,14.70,14.36,14.00,120,0.32,1342,17.00,2.86,95,0,0.00,7.40,-6.96,7.15,7.45,0,1,0,14.80
48857,7.03,0.00,14.70,14.36,14.00,120,0.32,1328,16.50,2.83,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.80
48926,7.03,0.00,14.70,14.36,13.92,120,0.32,1334,17.00,3.13,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
48994,7.03,0.00,14.70,14.36,13.92,120,0.32,1327,16.50,3.00,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.70
49063,7.03,0.00,14.70,14.36,14.00,120,0.32,1340,17.00,2.84,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
49133,7.03,0.00,14.70,14.36,14.08,120,0.32,1328,16.50,2.86,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
49201,7.81,0.00,14.70,14.36,13.84,120,0.32,1340,17.00,2.84,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
49270,7.81,0.00,14.70,14.36,13.92,120,0.32,1328,17.00,2.85,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
49339,7.81,0.00,14.70,14.36,14.00,120,0.32,1331,17.00,2.82,95,0,0.00,7.40,-6.96,7.11,7.45,0,1,0,14.70
49408,7.81,0.00,14.70,14.36,14.00,122,0.32,1326,17.00,2.85,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.70
49477,7.81,0.00,14.70,14.36,14.00,122,0.32,1332,17.00,2.81,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.70
49546,7.81,0.00,14.70,14.36,14.00,122,0.32,1314,17.00,2.84,95,0,0.00,7.25,-6.96,7.04,7.45,0,1,0,14.70
49615,7.81,0.00,14.70,14.36,14.00,122,0.32,1325,17.00,2.79,95,0,0.00,7.25,-7.11,7.08,7.45,0,1,0,14.70
49684,7.81,0.00,14.59,14.36,13.84,122,0.32,1311,17.00,3.11,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.80
49754,7.03,0.00,14.59,14.36,13.92,122,0.32,1324,17.00,2.80,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.80
49822,7.03,0.00,14.59,14.36,13.92,122,0.32,1304,17.50,2.81,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.60
49891,7.03,0.00,14.59,14.36,14.00,122,0.33,1309,17.00,2.77,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.60
